CommonName,Species,Treatment_temp,Phase,Chamber,SpeciesID,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,ScientificName,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,SerialNumber,CalNum,DateTime,Date,Time,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH,Porometer_Est,Stress_Level,Stress_Week,Stress_Week_Avg_Porometer,SD_Porometer
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,10,446,52.4,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2102000,10/29/2021 11:18,10/29/2021,1118,52.4,22.7,15.1,6,52.4,yes,6,7,12.65947603
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,11,436,56.6,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2102002,11/4/2021 10:25,11/4/2021,1025,56.6,22.8,16.3,6.8,56.6,yes,6,7,14.63487463
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,12,428,57.9,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2102001,11/12/2021 11:04,11/12/2021,1104,57.9,21.9,16.4,6.7,57.9,yes,6,7,6.8441378
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,13,420,51.9,50,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2002001,11/18/2021 10:13,11/18/2021,1013,51.9,21.4,14.8,5.8,51.9,yes,6,7,5.840471823
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,14,414,69.7,75,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2002000,11/23/2021 16:17,11/23/2021,1617,69.7,22.5,19.4,8.4,69.7,yes,6,7,6.379733537
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,15,411,62.8,75,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2102100,12/2/2021 8:49,12/2/2021,849,62.8,21.7,18,7.2,62.8,yes,6,7,37.54809656
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,16,409,63.6,75,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2002001,12/9/2021 13:20,12/9/2021,1320,63.6,20.5,17.9,7.4,63.6,yes,6,7,34.86115476
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,17,408,94.2,75,dead,1,Pinyon Pine_heatwave,yes,LPS3038,1802001,12/16/2021 14:59,12/16/2021,1459,94.2,19.1,24.3,10.4,94.2,yes,6,7,49.95789449
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,18,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,6,7,17.07629936
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,19,NA,NA,90,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,6,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,20,NA,NA,90,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,6,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,21,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,6,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED31,Drought,yes,5.88,300,5,6.85,Pinus edulis,22,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,6,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,1,723,219.5,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2403003,8/27/2021 15:51,8/27/2021,1551,219.5,26.4,46,21.6,219.5,no,5,7,54.84311362
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,2,656,218.9,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2403704,9/3/2021 14:05,9/3/2021,1405,218.9,25.3,49,22.5,218.9,no,5,7,71.55352387
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,3,572,227.3,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2503002,9/10/2021 11:10,9/10/2021,1110,227.3,25.2,45.7,20.4,227.3,no,5,7,74.75732294
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,4,499,211.2,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2402902,9/17/2021 10:02,9/17/2021,1002,211.2,25.5,43.9,19.7,211.2,no,5,7,89.01414931
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,5,468,80,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2302801,9/23/2021 16:41,9/23/2021,1641,80,24,26.9,12,80,yes,5,7,85.74495839
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,6,455,90.7,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2302602,10/1/2021 8:44,10/1/2021,844,90.7,23.7,27.8,12.5,90.7,yes,5,7,15.71598266
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,7,444,78.1,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2202301,10/7/2021 8:37,10/7/2021,837,78.1,23.6,23.2,10.2,78.1,yes,5,7,59.95527963
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,8,419,52.4,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2002202,10/14/2021 14:31,10/14/2021,1431,52.4,23.5,16.5,6.8,52.4,yes,5,7,20.88746567
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,9,413,64.3,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2302500,10/22/2021 10:59,10/22/2021,1059,64.3,24.9,19.4,7,64.3,yes,5,7,10.93890102
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,10,405,61,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2102000,10/29/2021 11:04,10/29/2021,1104,61,22.3,16.9,6.8,61,yes,5,7,12.65947603
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,11,399,85.5,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2102002,11/4/2021 10:08,11/4/2021,1008,85.5,21.4,22.4,9.8,85.5,yes,5,7,14.63487463
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,12,393,77.6,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2102001,11/12/2021 10:29,11/12/2021,1029,77.6,21.4,20.8,8.8,77.6,yes,5,7,6.8441378
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,13,388,56.1,50,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2002001,11/18/2021 9:36,11/18/2021,936,56.1,20.4,15.6,6,56.1,yes,5,7,5.840471823
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,14,385,72,75,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2002000,11/23/2021 15:43,11/23/2021,1543,72,22.1,19.7,8.4,72,yes,5,7,6.379733537
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,15,384,93.1,75,dead,1,Pinyon Pine_heatwave,yes,LPS3038,2102100,12/2/2021 11:32,12/2/2021,1132,93.1,21.5,24,10.2,93.1,yes,5,7,37.54809656
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,16,382,70.1,75,dead,1,Pinyon Pine_heatwave,yes,LPS3038,2002001,12/9/2021 12:36,12/9/2021,1236,70.1,19.7,19.1,8,70.1,yes,5,7,34.86115476
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,17,382,100,90,dead,1,Pinyon Pine_heatwave,yes,LPS3038,1802001,12/16/2021 14:47,12/16/2021,1447,100,18.9,25.1,10.7,100,yes,5,7,49.95789449
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,18,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,5,7,17.07629936
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,19,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,5,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,20,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,5,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,21,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,5,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED33,Drought,yes,6.24,423,4,13.6,Pinus edulis,22,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,5,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,1,656,189.2,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2403003,8/27/2021 13:44,8/27/2021,1344,189.2,26.2,42.9,19.5,189.2,no,6,7,54.84311362
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,2,624,188,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2403704,9/3/2021 12:52,9/3/2021,1252,188,24,46.9,21.9,188,no,6,7,71.55352387
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,3,572,288.8,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2503002,9/10/2021 12:02,9/10/2021,1202,288.8,24.9,49.4,21.9,288.8,no,6,7,74.75732294
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,4,499,172.8,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2402902,9/17/2021 10:08,9/17/2021,1008,172.8,25.3,40.9,18.6,172.8,maybe,6,7,89.01414931
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,5,420,194.9,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2302801,9/23/2021 11:30,9/23/2021,1130,194.9,24,42,18.8,194.9,maybe,6,7,85.74495839
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,6,392,86.3,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2302602,10/1/2021 9:01,10/1/2021,901,86.3,23.7,26.3,11.3,86.3,yes,6,7,15.71598266
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,7,366,55.3,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2202301,10/7/2021 13:24,10/7/2021,1324,55.3,24.7,18.2,8,55.3,yes,6,7,59.95527963
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,8,343,46.8,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2002202,10/14/2021 14:24,10/14/2021,1424,46.8,23.3,14.8,5.9,46.8,yes,6,7,20.88746567
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,9,334,41.1,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2302500,10/22/2021 11:17,10/22/2021,1117,41.1,25.2,14.5,5.6,41.1,yes,6,7,10.93890102
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,10,325,64.2,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2102000,10/29/2021 11:20,10/29/2021,1120,64.2,22.8,16.2,5.5,64.2,yes,6,7,12.65947603
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,11,319,57.2,50,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2102002,11/4/2021 10:27,11/4/2021,1027,57.2,22.8,16.4,6.8,57.2,yes,6,7,14.63487463
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,12,314,64.4,50,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2102001,11/12/2021 11:02,11/12/2021,1102,64.4,21.9,18.4,8,64.4,yes,6,7,6.8441378
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,13,310,58.2,75,dead,1,Pinyon Pine_heatwave,yes,LPS3038,2002001,11/18/2021 10:11,11/18/2021,1011,58.2,21.4,16.3,6.5,58.2,yes,6,7,5.840471823
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,14,308,70.4,75,dead,1,Pinyon Pine_heatwave,yes,LPS3038,2002000,11/23/2021 16:31,11/23/2021,1631,70.4,22.9,19.5,8.4,70.4,yes,6,7,6.379733537
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,15,307,59.9,90,dead,1,Pinyon Pine_heatwave,yes,LPS3038,2102100,12/2/2021 11:49,12/2/2021,1149,59.9,22.6,17.2,6.9,59.9,yes,6,7,37.54809656
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,16,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,6,7,34.86115476
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,17,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,6,7,49.95789449
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,18,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,6,7,17.07629936
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,19,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,6,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,20,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,6,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,21,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,6,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED35,Drought,yes,5.6,267,5,6.48,Pinus edulis,22,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,6,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,1,711,191.5,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2403003,8/27/2021 13:57,8/27/2021,1357,191.5,25.6,42.3,18.5,191.5,no,7,7,54.84311362
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,2,662,218.6,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2403704,9/3/2021 12:59,9/3/2021,1259,218.6,24.4,49,22.4,218.6,no,7,7,71.55352387
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,3,594,177.9,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2503002,9/10/2021 11:48,9/10/2021,1148,177.9,24.6,41.8,18.9,177.9,no,7,7,74.75732294
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,4,513,224.5,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2402902,9/17/2021 10:19,9/17/2021,1019,224.5,25.5,45,20.3,224.5,no,7,7,89.01414931
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,5,450,149.5,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2302801,9/23/2021 11:32,9/23/2021,1132,149.5,24.1,37.3,16.5,149.5,maybe,7,7,85.74495839
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,6,435,100.8,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2302602,10/1/2021 8:53,10/1/2021,853,100.8,23.6,29.6,13.4,100.8,maybe,7,7,15.71598266
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,7,424,58.9,10,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2202301,10/7/2021 13:32,10/7/2021,1332,58.9,24.7,19.2,8.4,58.9,yes,7,7,59.95527963
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,8,400,53.3,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2002202,10/14/2021 14:29,10/14/2021,1429,53.3,23.4,16.9,7.1,53.3,yes,7,7,20.88746567
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,9,395,49.2,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2302500,10/22/2021 11:20,10/22/2021,1120,49.2,25.2,16.1,5.9,49.2,yes,7,7,10.93890102
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,10,387,56.7,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2102000,10/29/2021 11:29,10/29/2021,1129,56.7,23.2,16.2,6.7,56.7,yes,7,7,12.65947603
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,11,381,65.1,25,alive,0,Pinyon Pine_heatwave,yes,LPS3038,2102002,11/4/2021 10:32,11/4/2021,1032,65.1,22.8,18.2,7.7,65.1,yes,7,7,14.63487463
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,12,379,60.1,75,dead,1,Pinyon Pine_heatwave,yes,LPS3038,2102001,11/12/2021 11:13,11/12/2021,1113,60.1,21.7,16.7,6.7,60.1,yes,7,7,6.8441378
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,13,375,50.2,90,dead,1,Pinyon Pine_heatwave,yes,LPS3038,2002001,11/18/2021 10:21,11/18/2021,1021,50.2,21.3,14.4,5.6,50.2,yes,7,7,5.840471823
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,14,373,64,90,dead,1,Pinyon Pine_heatwave,yes,LPS3038,2002000,11/23/2021 16:27,11/23/2021,1627,64,22.9,18.5,8.2,64,yes,7,7,6.379733537
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,15,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,7,7,37.54809656
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,16,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,7,7,34.86115476
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,17,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,7,7,49.95789449
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,18,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,7,7,17.07629936
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,19,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,7,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,20,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,7,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,21,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,7,7,0
Pinyon Pine,PIED,Ambient_HW,1,1,PIED43,Drought,yes,5.14,302,4,6.81,Pinus edulis,22,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,7,7,0
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,1,587,140.6,10,alive,0,Ponderosa Pine,no,LPS3038,2403003,8/27/2021 10:04,8/27/2021,1004,140.6,26.2,38.6,18.3,140.6,no,16,NA,37.2
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,2,583,218.4,10,alive,0,Ponderosa Pine,no,LPS3038,2403704,9/3/2021 8:51,9/3/2021,851,218.4,24.1,48.6,21.8,218.4,no,16,NA,63.62790268
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,3,533,244.3,25,alive,0,Ponderosa Pine,no,LPS3038,2503002,9/10/2021 17:02,9/10/2021,1702,244.3,25.6,47.5,21.9,244.3,no,16,NA,89.43278668
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,4,465,NA,10,alive,0,Ponderosa Pine,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,16,NA,NA
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,5,499,234.8,10,alive,0,Ponderosa Pine,no,LPS3038,2302801,9/23/2021 9:23,9/23/2021,923,234.8,24.2,44.6,19.3,234.8,no,16,NA,87.05224485
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,6,449,142.3,10,alive,0,Ponderosa Pine,no,LPS3038,2302602,10/1/2021 10:38,10/1/2021,1038,142.3,23,35,15.4,142.3,no,16,NA,38.50017316
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,7,522,117.9,10,alive,0,Ponderosa Pine,no,LPS3038,2202301,10/7/2021 12:32,10/7/2021,1232,117.9,24.6,30,13.4,117.9,no,16,NA,28.03164878
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,8,425,152.9,25,alive,0,Ponderosa Pine,no,LPS3038,2002202,10/14/2021 13:40,10/14/2021,1340,152.9,23.1,33.3,14.5,152.9,no,16,NA,32.99883836
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,9,485,87.3,25,alive,0,Ponderosa Pine,no,LPS3038,2302500,10/22/2021 9:48,10/22/2021,948,87.3,24.4,26.3,11.7,87.3,no,16,NA,14.18179584
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,10,480,213.2,25,alive,0,Ponderosa Pine,no,LPS3038,2102000,10/29/2021 12:31,10/29/2021,1231,213.2,23.4,36.9,15.7,213.2,no,16,NA,88.78671072
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,11,489,147,25,alive,0,Ponderosa Pine,no,LPS3038,2102002,11/4/2021 11:40,11/4/2021,1140,147,22.6,31.2,13.7,147,no,16,NA,47.69559728
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,12,409,149.9,25,alive,0,Ponderosa Pine,no,LPS3038,2102001,11/12/2021 11:46,11/12/2021,1146,149.9,21.3,31.6,13.9,149.9,no,16,NA,52.60440412
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,13,443,96.5,10,alive,0,Ponderosa Pine,no,LPS3038,2002001,11/18/2021 11:11,11/18/2021,1111,96.5,22.2,23.4,9.6,96.5,no,16,NA,29.14172267
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,14,357,226.1,10,alive,0,Ponderosa Pine,no,LPS3038,2002000,11/23/2021 16:54,11/23/2021,1654,226.1,22.2,38.3,16.5,226.1,no,16,NA,116.828949
Ponderosa Pine,PIPO,Ambient,1,1,PIPO01,Watered,yes,7.49,276,5,7.72,Pinus ponderosa,15,426,120.2,10,alive,0,Ponderosa Pine,no,LPS3038,2102100,12/2/2021 12:03,12/2/2021,1203,120.2,23.5,27.9,11.6,120.2,maybe,16,NA,60.23188524
