Species,SpeciesID,Week,Phase,Chamber,ScientificName,CommonName,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Weight_g,Porometer,PercentBrown,Dead,SerialNumber,CalNum,DateTime,Date,Time,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH
PIPO,PIPO04,12.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,10.5,333,5,9.09,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO04,13,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,10.5,333,5,9.09,324,36.8,90,dead,LPS3038,2002001,2021-11-18 11:20:00,2021-11-18,1120,36.8,22.3,10.8,3.9
PIPO,PIPO04,13.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,10.5,333,5,9.09,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO04,14,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,10.5,333,5,9.09,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO04,14.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,10.5,333,5,9.09,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO04,15,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,10.5,333,5,9.09,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO04,15.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,10.5,333,5,9.09,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO04,16,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,10.5,333,5,9.09,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,1,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,771,95.5,10,alive,LPS3038,2403003,2021-08-27 10:18:00,2021-08-27,1018,95.5,26.7,32,15.2
PIPO,PIPO05,1.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,2,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,743,54.7,10,alive,LPS3038,2403704,2021-09-03 09:24:00,2021-09-03,0924,54.7,24.9,25.2,11.2
PIPO,PIPO05,2.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,3,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,714,99.6,10,alive,LPS3038,2503002,2021-09-10 13:02:00,2021-09-10,1302,99.6,25.4,31.7,14.3
PIPO,PIPO05,3.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,4,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,681,96.1,10,alive,LPS3038,2402902,2021-09-17 09:19:00,2021-09-17,0919,96.1,25.1,31,14.3
PIPO,PIPO05,4.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,636,74.4,10,alive,LPS3038,2302801,2021-09-23 09:45:00,2021-09-23,0945,74.4,24.7,25.2,10.9
PIPO,PIPO05,5.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,6,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,595,78.7,25,alive,LPS3038,2302602,2021-10-01 11:04:00,2021-10-01,1104,78.7,23.4,24.8,10.6
PIPO,PIPO05,6.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,75,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,7,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,528,72.8,75,alive,LPS3038,2202301,2021-10-07 12:52:00,2021-10-07,1252,72.8,24.9,22.6,10.3
PIPO,PIPO05,7.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,90,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,8,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,495,48.6,90,alive,LPS3038,2002202,2021-10-14 14:03:00,2021-10-14,1403,48.6,23.3,15.8,6.8
PIPO,PIPO05,8.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,90,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,9,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,474,56.7,90,alive,LPS3038,2302500,2021-10-22 10:03:00,2021-10-22,1003,56.7,24.8,19.1,8
PIPO,PIPO05,9.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,10,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,450,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,10.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,11,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,426,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,11.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,12,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,412,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,12.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,13,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,397,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,13.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,14,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,14.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,15,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,15.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO05,16,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,yes,5.09,141,5,1.35,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,1,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,740,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,1.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,2,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,717,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,2.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,3,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,697,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,3.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,4,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,671,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,4.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,645,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,5.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,6,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,619,NA,75,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,6.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,7,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,576,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,7.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,8,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,496,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,8.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,9,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,469,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,9.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,10,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,437,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,10.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,11,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,416,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,11.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,12,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,400,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,12.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,13,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,365,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,13.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,14,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,14.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,15,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,15.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO06,16,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,no,4.57,99,4,1.24,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,1,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,784,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,1.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,2,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,743,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,2.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,3,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,693,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,3.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,4,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,620,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,4.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,531,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,5.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,6,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,497,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,6.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,7,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,466,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,7.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,8,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,437,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,8.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,9,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,419,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,9.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,10,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,407,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,10.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,11,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,400,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,11.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,12,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,398,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,12.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,13,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,395,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,13.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,14,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,14.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,15,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,15.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO07,16,1,1,Pinus ponderosa,Ponderosa Pine,Ambient,Drought,no,7.65,237,6,4.41,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,1,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,690,114.6,10,alive,LPS3038,2403003,2021-08-27 12:17:00,2021-08-27,1217,114.6,26.6,35,16.5
PIPO,PIPO08,1.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,2,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,649,225.4,10,alive,LPS3038,2403704,2021-09-03 10:40:00,2021-09-03,1040,225.4,24.9,49.2,22.3
PIPO,PIPO08,2.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,3,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,583,247.4,10,alive,LPS3038,2503002,2021-09-10 12:27:00,2021-09-10,1227,247.4,25.4,47,21
PIPO,PIPO08,3.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,4,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,517,360.8,25,alive,LPS3038,2402902,2021-09-17 09:43:00,2021-09-17,0943,360.8,25.6,52.3,23.3
PIPO,PIPO08,4.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,459,264.2,25,alive,LPS3038,2302801,2021-09-23 10:41:00,2021-09-23,1041,264.2,24.2,46.5,20.2
PIPO,PIPO08,5.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,6,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,432,72.2,50,alive,LPS3038,2302602,2021-10-01 10:02:00,2021-10-01,1002,72.2,23.4,23.9,10.5
PIPO,PIPO08,6.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,7,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,411,58.4,25,alive,LPS3038,2202301,2021-10-07 12:22:00,2021-10-07,1222,58.4,24.7,19.4,8.8
PIPO,PIPO08,7.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,8,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,364,40.9,25,alive,LPS3038,2002202,2021-10-14 14:52:00,2021-10-14,1452,40.9,23.6,13.3,5.3
PIPO,PIPO08,8.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,9,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,345,51,25,alive,LPS3038,2302500,2021-10-22 10:25:00,2021-10-22,1025,51,24.9,17.5,7.1
PIPO,PIPO08,9.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,10,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,328,54.8,50,dead,LPS3038,2102000,2021-10-29 12:06:00,2021-10-29,1206,54.8,23.7,15.7,6.4
PIPO,PIPO08,10.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,50,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,11,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,323,67,50,dead,LPS3038,2102002,2021-11-04 11:22:00,2021-11-04,1122,67,22.6,18.7,8
PIPO,PIPO08,11.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,50,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,12,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,322,52.7,50,dead,LPS3038,2102001,2021-11-12 11:30:00,2021-11-12,1130,52.7,21.3,15.4,6.4
PIPO,PIPO08,12.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,13,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,320,43.2,50,dead,LPS3038,2002001,2021-11-18 11:04:00,2021-11-18,1104,43.2,22,12.8,5
PIPO,PIPO08,13.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,14,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,14.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,15,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,15.5,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIPO,PIPO08,16,1,1,Pinus ponderosa,Ponderosa Pine,Ambient_HW,Drought,yes,7.59,189,4,4.68,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
