SerialNumber,CalNum,DateTime,Date,Time,Week,Species,SpeciesID,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH
LPS3038,2102002,2021-12-23 15:00:00,2021-12-23,1500,13,PIEN,PIEN13,104.5,21.9,25.2,10.8
LPS3038,2102002,2021-12-23 14:47:00,2021-12-23,1447,13,PIEN,PIEN14,56.7,22.1,16,6.4
LPS3038,2102002,2021-12-23 14:54:00,2021-12-23,1454,13,PIEN,PIEN15,59.1,22,16.7,6.8
LPS3038,2102002,2021-12-23 15:09:00,2021-12-23,1509,13,PIEN,PIEN28,81.3,21.8,20.8,8.4
LPS3038,2102002,2021-12-23 15:13:00,2021-12-23,1513,13,PIEN,PIEN29,52.8,21.9,15.3,6.2
LPS3038,2102002,2021-12-23 15:12:00,2021-12-23,1512,13,PIEN,PIEN30,62.4,21.8,17.3,7.1
LPS3038,2102002,2021-12-23 15:23:00,2021-12-23,1523,13,PIEN,PIEN31,63.3,22.1,17.4,7
LPS3038,2102002,2021-12-23 15:22:00,2021-12-23,1522,13,PIEN,PIEN32,69.3,22,19.1,8.1
LPS3038,2102002,2021-12-23 15:06:00,2021-12-23,1506,13,PIEN,PIEN33,65.2,21.9,18,7.4
LPS3038,2102002,2021-12-23 15:19:00,2021-12-23,1519,13,PIEN,PIEN34,64.3,21.9,17.8,7.3
LPS3038,2102002,2021-12-23 15:08:00,2021-12-23,1508,13,PIEN,PIEN35,52.2,21.9,15.2,6.2
LPS3038,2102002,2021-12-23 15:20:00,2021-12-23,1520,13,PIEN,PIEN36,71.6,21.9,19.3,8
LPS3038,2102002,2021-12-23 15:17:00,2021-12-23,1517,13,PIEN,PIEN37,67.6,21.9,18.3,7.4
LPS3038,2102002,2021-12-23 15:16:00,2021-12-23,1516,13,PIEN,PIEN38,56.1,21.9,15.8,6.2
LPS3038,2102002,2021-12-23 15:15:00,2021-12-23,1515,13,PIEN,PIEN39,71.6,21.9,19.3,8
LPS3038,2102002,2021-12-23 15:10:00,2021-12-23,1510,13,PIEN,PIEN40,57.8,21.8,16.2,6.5
LPS3038,2102002,2021-12-23 14:36:00,2021-12-23,1436,16,PIFL,PIFL03,110.2,22.3,25.8,10.9
LPS3038,2102002,2021-12-23 14:37:00,2021-12-23,1437,16,PIFL,PIFL04,138.6,22.2,29.3,12.2
LPS3038,2102002,2021-12-23 14:40:00,2021-12-23,1440,16,PIFL,PIFL05,153.4,22.3,31.2,13.2
LPS3038,2102002,2021-12-23 14:23:00,2021-12-23,1423,16,PIFL,PIFL06,60.8,22.2,16.6,6.5
LPS3038,2102002,2021-12-23 14:21:00,2021-12-23,1421,16,PIFL,PIFL07,65.1,22.2,17.7,7.1
LPS3038,2102002,2021-12-23 14:19:00,2021-12-23,1419,16,PIFL,PIFL08,104.3,22.2,24.6,10.1
LPS3038,2102002,2021-12-23 14:15:00,2021-12-23,1415,16,PIFL,PIFL09,67.9,22.2,18.3,7.3
LPS3038,2102002,2021-12-23 14:31:00,2021-12-23,1431,16,PIFL,PIFL10,77,22.4,20.2,8.3
LPS3038,2102002,2021-12-23 14:25:00,2021-12-23,1425,16,PIFL,PIFL11,47.4,22.3,13.5,5.1
LPS3038,2102002,2021-12-23 14:28:00,2021-12-23,1428,16,PIFL,PIFL12,140.6,22.4,29.5,12.2
LPS3038,2102002,2021-12-23 14:30:00,2021-12-23,1430,16,PIFL,PIFL13,124.2,22.4,27.5,11.4
LPS3038,2102002,2021-12-23 14:17:00,2021-12-23,1417,16,PIFL,PIFL14,56.7,22.2,15.9,6.2
LPS3038,2102002,2021-12-23 14:13:00,2021-12-23,1413,16,PIFL,PIFL15,89.7,22.2,22.3,9.1
LPS3038,2102002,2021-12-23 14:05:00,2021-12-23,1405,16,PIFL,PIFL28,82.4,22.1,21.3,8.8
LPS3038,2102002,2021-12-23 14:07:00,2021-12-23,1407,16,PIFL,PIFL29,96.1,22.1,23.4,9.6
LPS3038,2102002,2021-12-23 14:09:00,2021-12-23,1409,16,PIFL,PIFL30,93.2,22.2,23,9.5
LPS3038,2102002,2021-12-23 14:03:00,2021-12-23,1403,16,PIFL,PIFL31,71.4,22,19,7.6
LPS3038,2102002,2021-12-23 13:46:00,2021-12-23,1346,16,PIFL,PIFL32,58.5,21,16,6.1
LPS3038,2102002,2021-12-23 13:43:00,2021-12-23,1343,16,PIFL,PIFL33,80.6,20.9,20.5,8.1
LPS3038,2102002,2021-12-23 13:58:00,2021-12-23,1358,16,PIFL,PIFL34,115.5,21.7,26.4,11
LPS3038,2102002,2021-12-23 13:48:00,2021-12-23,1348,16,PIFL,PIFL35,97.8,21.2,23.7,9.8
LPS3038,2102002,2021-12-23 14:01:00,2021-12-23,1401,16,PIFL,PIFL36,113.9,21.9,26.2,10.9
LPS3038,2102002,2021-12-23 13:54:00,2021-12-23,1354,16,PIFL,PIFL37,146.1,21.5,30.4,12.7
LPS3038,2102002,2021-12-23 13:56:00,2021-12-23,1356,16,PIFL,PIFL38,125.6,21.6,27.9,11.7
LPS3038,2102002,2021-12-23 13:52:00,2021-12-23,1352,16,PIFL,PIFL39,61.8,21.4,17.1,6.8
LPS3038,2102002,2021-12-23 13:50:00,2021-12-23,1350,16,PIFL,PIFL40,84.3,21.3,21.5,8.8
LPS3038,2102002,2021-12-23 12:13:00,2021-12-23,1213,16,PSME,PSME03,117.6,21.4,26.7,11.1
LPS3038,2102002,2021-12-23 12:11:00,2021-12-23,1211,16,PSME,PSME04,93.9,21.4,23.5,10
LPS3038,2102002,2021-12-23 12:15:00,2021-12-23,1215,16,PSME,PSME05,80.8,21.4,21.1,8.8
LPS3038,2102002,2021-12-23 12:34:00,2021-12-23,1234,16,PSME,PSME06,52.6,21.8,15,5.9
LPS3038,2102002,2021-12-23 12:26:00,2021-12-23,1226,16,PSME,PSME07,35.2,21.5,10.3,3.6
LPS3038,2102002,2021-12-23 12:22:00,2021-12-23,1222,16,PSME,PSME08,44.3,21.4,12.7,4.8
LPS3038,2102002,2021-12-23 12:21:00,2021-12-23,1221,16,PSME,PSME09,49.9,21.4,14.1,5.4
LPS3038,2102002,2021-12-23 12:06:00,2021-12-23,1206,16,PSME,PSME10,44.9,21.4,13.1,5.1
LPS3038,2102002,2021-12-23 12:24:00,2021-12-23,1224,16,PSME,PSME11,40,21.5,11.8,4.4
LPS3038,2102002,2021-12-23 12:35:00,2021-12-23,1235,16,PSME,PSME12,40.3,21.8,11.8,4.4
LPS3038,2102002,2021-12-23 12:29:00,2021-12-23,1229,16,PSME,PSME13,44.9,21.7,12.9,4.8
LPS3038,2102002,2021-12-23 12:31:00,2021-12-23,1231,16,PSME,PSME14,46,21.7,13.3,5.1
LPS3038,2102002,2021-12-23 12:27:00,2021-12-23,1227,16,PSME,PSME15,41.5,21.6,11.6,4
LPS3038,2102002,2021-12-23 12:02:00,2021-12-23,1202,16,PSME,PSME28,67.7,21.5,18.3,7.4
LPS3038,2102002,2021-12-23 12:39:00,2021-12-23,1239,16,PSME,PSME29,103.7,21.7,25,10.5
LPS3038,2102002,2021-12-23 12:04:00,2021-12-23,1204,16,PSME,PSME30,104.8,21.5,24.9,10.3
LPS3038,2102002,2021-12-23 12:41:00,2021-12-23,1241,16,PSME,PSME31,42,21.6,12.3,4.7
LPS3038,2102002,2021-12-23 12:51:00,2021-12-23,1251,16,PSME,PSME32,45.8,21.6,13.5,5.4
LPS3038,2102002,2021-12-23 12:47:00,2021-12-23,1247,16,PSME,PSME33,48.7,21.6,14.1,5.5
LPS3038,2102002,2021-12-23 12:50:00,2021-12-23,1250,16,PSME,PSME34,40.7,21.6,11.8,4.4
LPS3038,2102002,2021-12-23 12:52:00,2021-12-23,1252,16,PSME,PSME35,49.3,21.7,14.3,5.7
LPS3038,2102002,2021-12-23 12:42:00,2021-12-23,1242,16,PSME,PSME36,49.8,21.6,14.3,5.6
LPS3038,2102002,2021-12-23 12:08:00,2021-12-23,1208,16,PSME,PSME37,50.2,21.4,14.3,5.5
LPS3038,2102002,2021-12-23 12:48:00,2021-12-23,1248,16,PSME,PSME38,37.6,21.6,10.8,3.8
LPS3038,2102002,2021-12-23 12:44:00,2021-12-23,1244,16,PSME,PSME39,51.9,21.6,14.7,5.7
LPS3038,2102002,2021-12-23 12:46:00,2021-12-23,1246,16,PSME,PSME40,54.3,21.6,15.4,6.1
LPS3038,1902100,2022-01-14 09:22:00,2022-01-14,0922,21,PIED,PIED01,200.4,19.3,37.1,15.9
LPS3038,1902100,2022-01-14 09:16:00,2022-01-14,0916,21,PIED,PIED03,58.2,19.3,16.6,6.3
LPS3038,1902100,2022-01-14 09:29:00,2022-01-14,0929,21,PIED,PIED06,59.9,19.5,17.5,6.9
LPS3038,1902100,2022-01-14 09:40:00,2022-01-14,0940,21,PIED,PIED10,127.4,19.8,29.3,12.2
LPS3038,1902100,2022-01-14 09:38:00,2022-01-14,0938,21,PIED,PIED15,105.5,19.7,26.4,11.1
LPS3038,1902100,2022-01-14 09:36:00,2022-01-14,0936,21,PIED,PIED17,121.2,19.5,28.6,12
LPS3038,1902100,2022-01-14 09:20:00,2022-01-14,0920,21,PIED,PIED22,69.1,19.3,19.2,7.5
LPS3038,1902100,2022-01-14 09:26:00,2022-01-14,0926,21,PIED,PIED36,334.5,19.5,46,19.8
LPS2668,1903801,2022-01-14 12:03:00,2022-01-14,1203,16,PIEN,PIEN03,33.8,20.6,19.8,9.3
LPS2668,1903801,2022-01-14 11:59:00,2022-01-14,1159,16,PIEN,PIEN04,42,20.6,22.9,10.7
LPS2668,1903801,2022-01-14 12:10:00,2022-01-14,1210,16,PIEN,PIEN05,54.8,20.5,26.9,12.4
LPS2668,1903801,2022-01-14 12:09:00,2022-01-14,1209,16,PIEN,PIEN06,22.2,20.5,14.2,6.4
LPS2668,1903801,2022-01-14 12:14:00,2022-01-14,1214,16,PIEN,PIEN07,28.5,20.6,17.4,8.1
LPS2668,1903801,2022-01-14 12:11:00,2022-01-14,1211,16,PIEN,PIEN08,33.8,20.5,19.8,9.2
LPS2668,1903801,2022-01-14 12:00:00,2022-01-14,1200,16,PIEN,PIEN09,23.9,20.6,15.3,7.1
LPS2668,1903801,2022-01-14 12:17:00,2022-01-14,1217,16,PIEN,PIEN10,26.5,20.7,16.6,7.8
LPS2668,1903801,2022-01-14 12:02:00,2022-01-14,1202,16,PIEN,PIEN11,30.1,20.6,18.4,8.7
LPS2668,1903801,2022-01-14 12:05:00,2022-01-14,1205,16,PIEN,PIEN12,29.1,20.6,17.7,8.2
LPS2668,1903801,2022-01-14 12:13:00,2022-01-14,1213,16,PIEN,PIEN13,37.2,20.6,21.4,10.1
LPS2668,1903801,2022-01-14 12:06:00,2022-01-14,1206,16,PIEN,PIEN14,19.8,20.6,13,5.9
LPS2668,1903801,2022-01-14 12:15:00,2022-01-14,1215,16,PIEN,PIEN15,28.1,20.7,17.3,8.1
LPS2668,1903801,2022-01-14 11:36:00,2022-01-14,1136,16,PIEN,PIEN28,55.8,20.8,27.4,12.7
LPS2668,1903801,2022-01-14 11:48:00,2022-01-14,1148,16,PIEN,PIEN29,45.6,20.6,24.1,11.1
LPS2668,1903801,2022-01-14 11:41:00,2022-01-14,1141,16,PIEN,PIEN30,37.6,20.6,21,9.6
LPS2668,1903801,2022-01-14 11:45:00,2022-01-14,1145,16,PIEN,PIEN31,30.6,20.6,18.3,8.4
LPS2668,1903801,2022-01-14 11:44:00,2022-01-14,1144,16,PIEN,PIEN32,30.9,20.6,18.7,8.9
LPS2668,1903801,2022-01-14 11:53:00,2022-01-14,1153,16,PIEN,PIEN33,27.4,20.6,17.1,8.1
LPS2668,1903801,2022-01-14 11:43:00,2022-01-14,1143,16,PIEN,PIEN34,25.4,20.6,16.2,7.7
LPS2668,1903801,2022-01-14 11:52:00,2022-01-14,1152,16,PIEN,PIEN35,27.5,20.7,17.1,8
LPS2668,1903801,2022-01-14 11:37:00,2022-01-14,1137,16,PIEN,PIEN36,28.5,20.7,17.4,8.1
LPS2668,1903801,2022-01-14 11:46:00,2022-01-14,1146,16,PIEN,PIEN37,30.6,20.6,18.4,8.6
LPS2668,1903801,2022-01-14 11:50:00,2022-01-14,1150,16,PIEN,PIEN38,30.4,20.6,18.5,8.7
LPS2668,1903801,2022-01-14 11:54:00,2022-01-14,1154,16,PIEN,PIEN39,26.7,20.6,16.6,7.7
LPS2668,1903801,2022-01-14 11:56:00,2022-01-14,1156,16,PIEN,PIEN40,26.4,20.6,16.5,7.6
LPS2668,1903801,2022-01-14 10:41:00,2022-01-14,1041,19,PIFL,PIFL03,56.4,20.2,27.4,12.6
LPS2668,1903801,2022-01-14 11:00:00,2022-01-14,1100,19,PIFL,PIFL04,79.1,21,33,15.2
LPS2668,1903801,2022-01-14 10:38:00,2022-01-14,1038,19,PIFL,PIFL05,181.8,20,47.4,21.9
LPS2668,1903801,2022-01-14 10:43:00,2022-01-14,1043,19,PIFL,PIFL06,48.6,20.5,25.2,11.8
LPS2668,1903801,2022-01-14 10:58:00,2022-01-14,1058,19,PIFL,PIFL07,24,21,15.3,7.1
LPS2668,1903801,2022-01-14 10:56:00,2022-01-14,1056,19,PIFL,PIFL08,31.8,21,18.9,8.8
LPS2668,1903801,2022-01-14 11:02:00,2022-01-14,1102,19,PIFL,PIFL09,41,21.1,22.6,10.5
LPS2668,1903801,2022-01-14 10:54:00,2022-01-14,1054,19,PIFL,PIFL10,21.5,20.9,13.9,6.4
LPS2668,1903801,2022-01-14 10:51:00,2022-01-14,1051,19,PIFL,PIFL11,22.5,20.8,14.2,6.4
LPS2668,1903801,2022-01-14 10:48:00,2022-01-14,1048,19,PIFL,PIFL12,26.7,20.8,16.5,7.6
LPS2668,1903801,2022-01-14 10:45:00,2022-01-14,1045,19,PIFL,PIFL13,77.9,20.6,32.9,15.3
LPS2668,1903801,2022-01-14 11:04:00,2022-01-14,1104,19,PIFL,PIFL14,26.8,21.2,16.6,7.6
LPS2668,1903801,2022-01-14 10:53:00,2022-01-14,1053,19,PIFL,PIFL15,40.6,20.9,22.4,10.4
LPS2668,1903801,2022-01-14 11:09:00,2022-01-14,1109,19,PIFL,PIFL28,62.7,20.9,29.4,13.8
LPS2668,1903801,2022-01-14 11:16:00,2022-01-14,1116,19,PIFL,PIFL29,42.1,20.9,23.1,10.8
LPS2668,1903801,2022-01-14 11:08:00,2022-01-14,1108,19,PIFL,PIFL30,61.8,20.9,28.9,13.4
LPS2668,1903801,2022-01-14 11:18:00,2022-01-14,1118,19,PIFL,PIFL31,31,21,18.5,8.5
LPS2668,1903801,2022-01-14 11:23:00,2022-01-14,1123,19,PIFL,PIFL32,40.1,21.1,22.1,10.3
LPS2668,1903801,2022-01-14 11:20:00,2022-01-14,1120,19,PIFL,PIFL33,31.1,21,18.4,8.4
LPS2668,1903801,2022-01-14 11:30:00,2022-01-14,1130,19,PIFL,PIFL34,65.4,21.2,30.2,14.2
LPS2668,1903801,2022-01-14 11:12:00,2022-01-14,1112,19,PIFL,PIFL35,37.8,21,21.3,9.8
LPS2668,1903801,2022-01-14 11:29:00,2022-01-14,1129,19,PIFL,PIFL36,67.4,21.2,30.8,14.5
LPS2668,1903801,2022-01-14 11:25:00,2022-01-14,1125,19,PIFL,PIFL37,74.3,21.1,32.2,15.1
LPS2668,1903801,2022-01-14 11:27:00,2022-01-14,1127,19,PIFL,PIFL38,33.5,21.1,19.6,9.1
LPS2668,1903801,2022-01-14 11:21:00,2022-01-14,1121,19,PIFL,PIFL39,37.2,21.1,21,9.8
LPS2668,1903801,2022-01-14 11:14:00,2022-01-14,1114,19,PIFL,PIFL40,32.9,21,19.3,8.9
LPS2668,1903801,2022-01-14 10:11:00,2022-01-14,1011,19,PSME,PSME03,42.8,20.1,23.7,11.4
LPS2668,1903801,2022-01-14 10:06:00,2022-01-14,1006,19,PSME,PSME04,46.5,20.1,24.8,11.8
LPS2668,1903801,2022-01-14 10:13:00,2022-01-14,1013,19,PSME,PSME05,69.3,20.2,31.5,15
LPS2668,1903801,2022-01-14 10:14:00,2022-01-14,1014,19,PSME,PSME06,35.4,20.2,20.7,9.8
LPS2668,1903801,2022-01-14 10:21:00,2022-01-14,1021,19,PSME,PSME07,24.7,20.4,15.8,7.4
LPS2668,1903801,2022-01-14 10:19:00,2022-01-14,1019,19,PSME,PSME08,26.7,20.3,16.5,7.6
LPS2668,1903801,2022-01-14 10:26:00,2022-01-14,1026,19,PSME,PSME09,30.7,20.3,18.7,8.9
LPS2668,1903801,2022-01-14 09:28:00,2022-01-14,0928,19,PSME,PSME10,30.6,19.9,18.5,8.6
LPS2668,1903801,2022-01-14 10:16:00,2022-01-14,1016,19,PSME,PSME11,30.1,20.3,18.5,8.8
LPS2668,1903801,2022-01-14 10:25:00,2022-01-14,1025,19,PSME,PSME12,31.6,20.3,18.8,8.7
LPS2668,1903801,2022-01-14 10:18:00,2022-01-14,1018,19,PSME,PSME13,29.1,20.3,17.8,8.3
LPS2668,1903801,2022-01-14 10:10:00,2022-01-14,1010,19,PSME,PSME14,28.2,20.1,17.8,8.5
LPS2668,1903801,2022-01-14 10:08:00,2022-01-14,1008,19,PSME,PSME15,20.6,20,13.7,6.4
LPS2668,1903801,2022-01-14 09:25:00,2022-01-14,0925,19,PSME,PSME28,42.8,19.8,23.2,10.9
LPS2668,1903801,2022-01-14 09:51:00,2022-01-14,0951,19,PSME,PSME29,79.1,20,33.4,15.6
LPS2668,1903801,2022-01-14 09:30:00,2022-01-14,0930,19,PSME,PSME30,54.7,20,27,12.5
LPS2668,1903801,2022-01-14 09:58:00,2022-01-14,0958,19,PSME,PSME31,32.6,20,19,8.6
LPS2668,1903801,2022-01-14 10:03:00,2022-01-14,1003,19,PSME,PSME32,29.7,20.1,17.9,8.3
LPS2668,1903801,2022-01-14 09:41:00,2022-01-14,0941,19,PSME,PSME33,30.9,19.8,18.4,8.5
LPS2668,1903801,2022-01-14 09:47:00,2022-01-14,0947,19,PSME,PSME34,23.9,19.8,14.9,6.7
LPS2668,1903801,2022-01-14 10:01:00,2022-01-14,1001,19,PSME,PSME35,27.8,20,17.3,8.1
LPS2668,1903801,2022-01-14 09:43:00,2022-01-14,0943,19,PSME,PSME36,26.3,19.9,16.5,7.7
LPS2668,1903801,2022-01-14 09:37:00,2022-01-14,0937,19,PSME,PSME37,30.6,19.9,18.3,8.4
LPS2668,1903801,2022-01-14 09:52:00,2022-01-14,0952,19,PSME,PSME38,20.3,20,13.5,6.3
LPS2668,1903801,2022-01-14 09:49:00,2022-01-14,0949,19,PSME,PSME39,29.5,19.9,18,8.4
LPS2668,1903801,2022-01-14 09:59:00,2022-01-14,0959,19,PSME,PSME40,30.8,20,19.4,9.6
LPS3038,1902300,2022-01-20 13:02:00,2022-01-20,1302,17,PIEN,PIEN03,70.4,20.3,22.4,9.9
LPS3038,1902300,2022-01-20 12:59:00,2022-01-20,1259,17,PIEN,PIEN04,82.8,20.3,24.8,10.9
LPS3038,1902300,2022-01-20 13:03:00,2022-01-20,1303,17,PIEN,PIEN05,84.3,20.3,24.9,10.9
LPS3038,1902300,2022-01-20 13:21:00,2022-01-20,1321,17,PIEN,PIEN06,62.3,20.4,20.1,8.5
LPS3038,1902300,2022-01-20 13:17:00,2022-01-20,1317,17,PIEN,PIEN07,49.8,20.4,16.9,7
LPS3038,1902300,2022-01-20 13:19:00,2022-01-20,1319,17,PIEN,PIEN08,78.5,20.5,24.1,10.7
LPS3038,1902300,2022-01-20 13:06:00,2022-01-20,1306,17,PIEN,PIEN09,54.7,20.3,18.2,7.6
LPS3038,1902300,2022-01-20 13:24:00,2022-01-20,1324,17,PIEN,PIEN10,67.2,20.5,21.3,9.1
LPS3038,1902300,2022-01-20 13:09:00,2022-01-20,1309,17,PIEN,PIEN11,67,20.3,21.4,9.3
LPS3038,1902300,2022-01-20 13:11:00,2022-01-20,1311,17,PIEN,PIEN12,67.2,20.3,21.4,9.3
LPS3038,1902300,2022-01-20 13:22:00,2022-01-20,1322,17,PIEN,PIEN13,66.3,20.4,21.1,9
LPS3038,1902300,2022-01-20 13:13:00,2022-01-20,1313,17,PIEN,PIEN14,63.8,20.3,20.7,9
LPS3038,1902300,2022-01-20 13:15:00,2022-01-20,1315,17,PIEN,PIEN15,65,20.3,21,9.1
LPS3038,1902300,2022-01-20 12:33:00,2022-01-20,1233,17,PIEN,PIEN28,86.6,20.8,25.7,11.4
LPS3038,1902300,2022-01-20 12:34:00,2022-01-20,1234,17,PIEN,PIEN29,86.7,20.7,25.5,11.2
LPS3038,1902300,2022-01-20 12:36:00,2022-01-20,1236,17,PIEN,PIEN30,77.8,20.7,23.8,10.4
LPS3038,1902300,2022-01-20 12:43:00,2022-01-20,1243,17,PIEN,PIEN31,70.7,20.5,22.4,9.8
LPS3038,1902300,2022-01-20 12:41:00,2022-01-20,1241,17,PIEN,PIEN32,98.5,20.5,27.8,12.4
LPS3038,1902300,2022-01-20 12:55:00,2022-01-20,1255,17,PIEN,PIEN33,66.4,20.3,21,8.9
LPS3038,1902300,2022-01-20 12:38:00,2022-01-20,1238,17,PIEN,PIEN34,68,20.6,21.7,9.4
LPS3038,1902300,2022-01-20 12:51:00,2022-01-20,1251,17,PIEN,PIEN35,58.3,20.3,19.4,8.3
LPS3038,1902300,2022-01-20 12:39:00,2022-01-20,1239,17,PIEN,PIEN36,78.2,20.6,23.6,10.2
LPS3038,1902300,2022-01-20 12:44:00,2022-01-20,1244,17,PIEN,PIEN37,70.8,20.4,22.2,9.6
LPS3038,1902300,2022-01-20 12:49:00,2022-01-20,1249,17,PIEN,PIEN38,115.9,20.3,30.5,13.7
LPS3038,1902300,2022-01-20 12:53:00,2022-01-20,1253,17,PIEN,PIEN39,75.1,20.3,23.2,10.2
LPS3038,1902300,2022-01-20 12:57:00,2022-01-20,1257,17,PIEN,PIEN40,49.8,20.3,16.9,7
LPS3038,1902300,2022-01-20 10:59:00,2022-01-20,1059,20,PIFL,PIFL03,132.5,20.3,32.8,14.6
LPS3038,1902300,2022-01-20 11:02:00,2022-01-20,1102,20,PIFL,PIFL04,168.5,20.4,36.9,16.5
LPS3038,1902300,2022-01-20 10:54:00,2022-01-20,1054,20,PIFL,PIFL05,307,20.3,47.3,21.4
LPS3038,1902300,2022-01-20 11:05:00,2022-01-20,1105,20,PIFL,PIFL06,129.3,20.4,32.5,14.7
LPS3038,1902300,2022-01-20 11:19:00,2022-01-20,1119,20,PIFL,PIFL07,54.9,20.4,18.1,7.5
LPS3038,1902300,2022-01-20 11:17:00,2022-01-20,1117,20,PIFL,PIFL08,70,20.4,22.1,9.7
LPS3038,1902300,2022-01-20 11:40:00,2022-01-20,1140,20,PIFL,PIFL09,99.9,20.3,27.5,11.9
LPS3038,1902300,2022-01-20 11:22:00,2022-01-20,1122,20,PIFL,PIFL10,57.6,20.3,18.9,8
LPS3038,1902300,2022-01-20 11:24:00,2022-01-20,1124,20,PIFL,PIFL11,56.7,20.4,19,8.1
LPS3038,1902300,2022-01-20 11:08:00,2022-01-20,1108,20,PIFL,PIFL12,66.6,20.5,21.8,9.8
LPS3038,1902300,2022-01-20 11:36:00,2022-01-20,1136,20,PIFL,PIFL13,143.9,20.3,34,15.1
LPS3038,1902300,2022-01-20 11:44:00,2022-01-20,1144,20,PIFL,PIFL14,53.1,20.6,18.1,7.7
LPS3038,1902300,2022-01-20 11:15:00,2022-01-20,1115,20,PIFL,PIFL15,52.9,20.4,17.7,7.4
LPS3038,1902300,2022-01-20 12:03:00,2022-01-20,1203,20,PIFL,PIFL28,175.3,20.5,37.5,16.7
LPS3038,1902300,2022-01-20 12:05:00,2022-01-20,1205,20,PIFL,PIFL29,113.2,20.6,29.6,12.8
LPS3038,1902300,2022-01-20 12:00:00,2022-01-20,1200,20,PIFL,PIFL30,205.1,20.4,40.1,17.7
LPS3038,1902300,2022-01-20 12:11:00,2022-01-20,1211,20,PIFL,PIFL31,93.5,20.7,26.9,11.9
LPS3038,1902300,2022-01-20 12:22:00,2022-01-20,1222,20,PIFL,PIFL32,108.4,20.7,29.3,13
LPS3038,1902300,2022-01-20 12:15:00,2022-01-20,1215,20,PIFL,PIFL33,57.7,20.7,19,8
LPS3038,1902300,2022-01-20 12:30:00,2022-01-20,1230,20,PIFL,PIFL34,116.3,20.8,30.6,13.7
LPS3038,1902300,2022-01-20 12:08:00,2022-01-20,1208,20,PIFL,PIFL35,110.9,20.7,29.3,12.7
LPS3038,1902300,2022-01-20 12:28:00,2022-01-20,1228,20,PIFL,PIFL36,152.4,20.8,35,15.5
LPS3038,1902300,2022-01-20 12:24:00,2022-01-20,1224,20,PIFL,PIFL37,169.2,20.7,36.6,16
LPS3038,1902300,2022-01-20 12:26:00,2022-01-20,1226,20,PIFL,PIFL38,85.8,20.7,25.2,11
LPS3038,1902300,2022-01-20 12:19:00,2022-01-20,1219,20,PIFL,PIFL39,94,20.7,26.9,11.9
LPS3038,1902300,2022-01-20 12:10:00,2022-01-20,1210,20,PIFL,PIFL40,88.2,20.8,25.6,11.1
LPS3038,1902300,2022-01-20 09:47:00,2022-01-20,0947,20,PSME,PSME03,292.7,20.5,46.4,20.9
LPS3038,1902300,2022-01-20 09:45:00,2022-01-20,0945,20,PSME,PSME04,164.6,20.4,36.3,16.1
LPS3038,1902300,2022-01-20 09:49:00,2022-01-20,0949,20,PSME,PSME05,120.9,20.6,31.1,13.8
LPS3038,1902300,2022-01-20 10:03:00,2022-01-20,1003,20,PSME,PSME06,66.4,20.6,20.8,8.7
LPS3038,1902300,2022-01-20 10:14:00,2022-01-20,1014,20,PSME,PSME07,56.6,20.8,18.6,7.7
LPS3038,1902300,2022-01-20 10:16:00,2022-01-20,1016,20,PSME,PSME08,53.5,20.8,17.9,7.4
LPS3038,1902300,2022-01-20 10:20:00,2022-01-20,1020,20,PSME,PSME09,72.9,20.7,22.8,10
LPS3038,1902300,2022-01-20 09:42:00,2022-01-20,0942,20,PSME,PSME10,58.1,20.4,19,7.9
LPS3038,1902300,2022-01-20 09:52:00,2022-01-20,0952,20,PSME,PSME11,77.1,20.6,23.6,10.3
LPS3038,1902300,2022-01-20 10:18:00,2022-01-20,1018,20,PSME,PSME12,56.6,20.7,18.6,7.7
LPS3038,1902300,2022-01-20 10:12:00,2022-01-20,1012,20,PSME,PSME13,59.6,20.7,19.9,8.7
LPS3038,1902300,2022-01-20 10:10:00,2022-01-20,1010,20,PSME,PSME14,55.7,20.7,18.1,7.4
LPS3038,1902300,2022-01-20 09:55:00,2022-01-20,0955,20,PSME,PSME15,85,20.6,25.6,11.5
LPS3038,1902300,2022-01-20 09:40:00,2022-01-20,0940,20,PSME,PSME28,64.1,20.3,20.4,8.6
LPS3038,1902300,2022-01-20 10:24:00,2022-01-20,1024,20,PSME,PSME29,154.8,20.7,35.4,15.8
LPS3038,1902300,2022-01-20 09:38:00,2022-01-20,0938,20,PSME,PSME30,75.8,20.2,23.5,10.4
LPS3038,1902300,2022-01-20 10:46:00,2022-01-20,1046,20,PSME,PSME31,65.6,20.4,21.1,9.1
LPS3038,1902300,2022-01-20 10:49:00,2022-01-20,1049,20,PSME,PSME32,66.4,20.4,21.3,9.2
LPS3038,1902300,2022-01-20 10:31:00,2022-01-20,1031,20,PSME,PSME33,59.7,20.5,19.6,8.4
LPS3038,1902300,2022-01-20 10:35:00,2022-01-20,1035,20,PSME,PSME34,51.7,20.5,17.9,7.7
LPS3038,1902300,2022-01-20 10:28:00,2022-01-20,1028,20,PSME,PSME35,66.2,20.6,21.5,9.5
LPS3038,1902300,2022-01-20 10:37:00,2022-01-20,1037,20,PSME,PSME36,68.1,20.5,21.8,9.6
LPS3038,1902300,2022-01-20 09:35:00,2022-01-20,0935,20,PSME,PSME37,62.2,19.9,20.2,8.6
