Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME17,Ambient_HW,Drought,no,7.32,390,4,9.34,18.5,NA,NA,75,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME17,Ambient_HW,Drought,no,7.32,390,4,9.34,19,407,NA,50,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME17,Ambient_HW,Drought,no,7.32,390,4,9.34,19.5,NA,NA,75,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME17,Ambient_HW,Drought,no,7.32,390,4,9.34,20,405,NA,75,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME17,Ambient_HW,Drought,no,7.32,390,4,9.34,20.5,NA,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME17,Ambient_HW,Drought,no,7.32,390,4,9.34,21,403,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME17,Ambient_HW,Drought,no,7.32,390,4,9.34,21.5,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME17,Ambient_HW,Drought,no,7.32,390,4,9.34,22,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME17,Ambient_HW,Drought,no,7.32,390,4,9.34,22.5,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME17,Ambient_HW,Drought,no,7.32,390,4,9.34,23,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME17,Ambient_HW,Drought,no,7.32,390,4,9.34,23.5,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME17,Ambient_HW,Drought,no,7.32,390,4,9.34,24,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,1,652,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,1.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,2,645,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,2.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,3,604,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,3.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,4,569,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,4.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,5,534,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,5.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,6,479,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,6.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,7,446,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,7.5,NA,NA,NA,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,8,387,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,8.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,9,380,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,9.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,10,370,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,10.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,11,358,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,11.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,12,352,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,12.5,NA,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,13,351,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,13.5,NA,NA,50,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,14,348,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,14.5,NA,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,15,348,NA,50,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,15.5,NA,NA,50,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,16,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,16.5,NA,NA,50,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,17,348,NA,50,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,17.5,NA,NA,50,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,18,NA,NA,50,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,18.5,NA,NA,75,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,19,346,NA,75,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,19.5,NA,NA,75,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,20,346,NA,75,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,20.5,NA,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,21,344,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,21.5,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,22,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,22.5,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,23,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,23.5,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME18,Ambient_HW,Drought,no,6.78,451,6,9.5,24,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,1,658,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,1.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,2,651,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,2.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,3,607,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,3.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,4,577,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,4.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,5,541,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,5.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,6,493,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,6.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,7,494,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,7.5,NA,NA,NA,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,8,394,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,8.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,9,387,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,9.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,10,380,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,10.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,11,372,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,11.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,12,368,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,12.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,13,368,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,13.5,NA,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,14,364,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,14.5,NA,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,15,363,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,15.5,NA,NA,50,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,16,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,16.5,NA,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,17,NA,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,17.5,NA,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,18,NA,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,18.5,NA,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,19,356,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,19.5,NA,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,20,352,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,20.5,NA,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,21,351,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,21.5,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,22,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,22.5,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,23,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,23.5,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME19,Ambient_HW,Drought,no,5.86,478,4,9.9,24,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,1,729,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,1.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,2,722,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,2.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,3,695,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,3.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,4,674,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,4.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,5,649,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,5.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,6,611,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,6.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,7,586,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,7.5,NA,NA,NA,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,8,455,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,8.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,9,432,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,9.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,10,420,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,10.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,11,410,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,11.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,12,403,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,12.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,13,398,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,13.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,14,393,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,14.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,15,390,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,15.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,16,NA,NA,NA,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,16.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,17,386,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,17.5,NA,NA,50,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,18,384,NA,50,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,18.5,NA,NA,50,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,19,383,NA,50,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,19.5,NA,NA,50,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,20,381,NA,75,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,20.5,NA,NA,50,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,21,378,NA,90,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,21.5,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,22,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,22.5,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,23,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,23.5,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME20,Ambient_HW,Drought,no,5.74,482,6,9.9,24,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,1,669,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,1.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,2,662,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,2.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,3,629,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,3.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,4,606,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,4.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,5,573,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,5.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,6,525,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,6.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,7,486,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,7.5,NA,NA,NA,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,8,402,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,8.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,9,392,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,9.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,10,384,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,10.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,11,374,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,11.5,NA,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,12,369,NA,10,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,12.5,NA,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,13,366,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,13.5,NA,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,14,363,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,14.5,NA,NA,25,alive,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,15,362,NA,25,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,15.5,NA,NA,75,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,16,NA,NA,NA,dead,1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME21,Ambient_HW,Drought,no,5.94,427,5,9.95,16.5,NA,NA,90,dead,1
