Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,SerialNumber,CalNum,DateTime,Date,Time,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME07,Ambient_HW,Drought,yes,6.79,390,5,8.37,19,301,24.7,NA,dead,1,LPS2668,1903801,2022-01-14 10:21:00,2022-01-14,1021,24.7,20.4,15.8,7.4
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME07,Ambient_HW,Drought,yes,6.79,390,5,8.37,19.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME07,Ambient_HW,Drought,yes,6.79,390,5,8.37,20,299,56.6,NA,dead,1,LPS3038,1902300,2022-01-20 10:14:00,2022-01-20,1014,56.6,20.8,18.6,7.7
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME07,Ambient_HW,Drought,yes,6.79,390,5,8.37,20.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME07,Ambient_HW,Drought,yes,6.79,390,5,8.37,21,298,58.6,NA,dead,1,LPS3038,1802000,2022-01-27 08:55:00,2022-01-27,0855,58.6,18.8,17.5,7.5
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME07,Ambient_HW,Drought,yes,6.79,390,5,8.37,21.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME07,Ambient_HW,Drought,yes,6.79,390,5,8.37,22,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME07,Ambient_HW,Drought,yes,6.79,390,5,8.37,22.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME07,Ambient_HW,Drought,yes,6.79,390,5,8.37,23,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME07,Ambient_HW,Drought,yes,6.79,390,5,8.37,23.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME07,Ambient_HW,Drought,yes,6.79,390,5,8.37,24,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,1,697,247.1,10,alive,0,LPS3038,2503002,2021-09-10 14:49:00,2021-09-10,1449,247.1,26.2,47.1,21.2
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,1.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,2,690,342.5,10,alive,0,LPS3038,2402902,2021-09-17 12:41:00,2021-09-17,1241,342.5,23.7,51.9,23.4
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,2.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,3,652,331.2,10,alive,0,LPS3038,2302801,2021-09-23 15:43:00,2021-09-23,1543,331.2,24,50.8,22.8
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,3.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,4,630,353.5,10,alive,0,LPS3038,2302602,2021-10-01 11:30:00,2021-10-01,1130,353.5,23.7,50.1,22
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,4.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,5,599,254.8,10,alive,0,LPS3038,2302402,2021-10-08 14:26:00,2021-10-08,1426,254.8,24.5,44.5,20.5
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,5.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,6,555,254.2,10,alive,0,LPS3038,2002202,2021-10-14 11:30:00,2021-10-14,1130,254.2,22.3,42.3,18.7
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,6.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,7,517,130.2,10,alive,0,LPS3038,2402402,2021-10-21 15:55:00,2021-10-21,1555,130.2,24.1,32,13.9
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,7.5,NA,NA,NA,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,8,424,59.3,10,alive,0,LPS3038,2202000,2021-10-28 13:43:00,2021-10-28,1343,59.3,21.7,16.5,6.6
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,8.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,9,414,59.6,10,alive,0,LPS3038,2102002,2021-11-04 13:52:00,2021-11-04,1352,59.6,21.8,17.6,7.7
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,9.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,10,405,68.6,10,alive,0,LPS3038,2102001,2021-11-12 09:16:00,2021-11-12,0916,68.6,20.9,19.2,8.2
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,10.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,11,396,40.4,10,alive,0,LPS3038,2002001,2021-11-18 11:50:00,2021-11-18,1150,40.4,21.5,10.9,3.4
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,11.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,12,391,84.9,10,alive,0,LPS3038,2002000,2021-11-23 13:11:00,2021-11-23,1311,84.9,22.6,22.5,10
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,12.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,13,387,56.8,25,alive,0,LPS3038,2102100,2021-12-02 10:33:00,2021-12-02,1033,56.8,21.2,17.1,7.1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,13.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,14,385,85.6,25,alive,0,LPS3038,2002001,2021-12-09 12:08:00,2021-12-09,1208,85.6,19.5,22.3,9.7
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,14.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,15,383,97.1,25,dead,1,LPS3038,1802001,2021-12-16 12:53:00,2021-12-16,1253,97.1,18.4,25.2,11.3
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,15.5,NA,NA,25,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,16,NA,44.3,NA,dead,1,LPS3038,2102002,2021-12-23 12:22:00,2021-12-23,1222,44.3,21.4,12.7,4.8
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,16.5,NA,NA,75,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,17,382,NA,90,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,17.5,NA,NA,75,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,18,NA,NA,75,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,18.5,NA,NA,75,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,19,377,26.7,75,dead,1,LPS2668,1903801,2022-01-14 10:19:00,2022-01-14,1019,26.7,20.3,16.5,7.6
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,19.5,NA,NA,75,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,20,375,53.5,90,dead,1,LPS3038,1902300,2022-01-20 10:16:00,2022-01-20,1016,53.5,20.8,17.9,7.4
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,20.5,NA,NA,75,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,21,372,58,90,dead,1,LPS3038,1802000,2022-01-27 08:53:00,2022-01-27,0853,58,18.8,17.5,7.6
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,21.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,22,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,22.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,23,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,23.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME08,Ambient_HW,Drought,yes,6.23,394,5,8.87,24,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,1,633,80.4,10,alive,0,LPS3038,2503002,2021-09-10 14:00:00,2021-09-10,1400,80.4,25.1,28.4,13
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,1.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,2,627,342.2,10,alive,0,LPS3038,2402902,2021-09-17 11:09:00,2021-09-17,1109,342.2,25.2,52.4,24.4
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,2.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,3,594,266.3,10,alive,0,LPS3038,2302801,2021-09-23 13:41:00,2021-09-23,1341,266.3,23.9,46.9,20.6
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,3.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,4,571,297.4,10,alive,0,LPS3038,2302602,2021-10-01 11:07:00,2021-10-01,1107,297.4,23.4,47.4,20.8
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,4.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,5,545,103.2,10,alive,0,LPS3038,2302402,2021-10-08 13:59:00,2021-10-08,1359,103.2,22.9,29.7,14.2
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,5.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,6,510,109.2,10,alive,0,LPS3038,2002202,2021-10-14 10:46:00,2021-10-14,1046,109.2,20.3,27.5,11.7
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,6.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,7,521,136.7,10,alive,0,LPS3038,2402402,2021-10-21 15:31:00,2021-10-21,1531,136.7,24.1,32.8,14.2
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,7.5,NA,NA,NA,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,8,396,67.5,10,alive,0,LPS3038,2202000,2021-10-28 14:00:00,2021-10-28,1400,67.5,22,18.2,7.3
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,8.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,9,381,77.1,10,alive,0,LPS3038,2102002,2021-11-04 14:25:00,2021-11-04,1425,77.1,22.2,21.2,9.4
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,9.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,10,368,84.3,10,alive,0,LPS3038,2102001,2021-11-12 09:18:00,2021-11-12,0918,84.3,21,22,9.4
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,10.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,11,354,39.8,10,alive,0,LPS3038,2002001,2021-11-18 11:54:00,2021-11-18,1154,39.8,21.4,12,4.7
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,11.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,12,344,75.9,10,alive,0,LPS3038,2002000,2021-11-23 13:19:00,2021-11-23,1319,75.9,22.5,20.3,8.5
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,12.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,13,339,76.9,25,alive,0,LPS3038,2102100,2021-12-02 10:55:00,2021-12-02,1055,76.9,20.9,21,8.7
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,13.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,14,336,87.2,25,alive,0,LPS3038,2002001,2021-12-09 12:11:00,2021-12-09,1211,87.2,19.5,22.4,9.6
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,14.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,15,334,77.3,25,dead,1,LPS3038,1802001,2021-12-16 12:56:00,2021-12-16,1256,77.3,18.4,22.4,10.5
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,15.5,NA,NA,50,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,16,NA,49.9,NA,dead,1,LPS3038,2102002,2021-12-23 12:21:00,2021-12-23,1221,49.9,21.4,14.1,5.4
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,16.5,NA,NA,50,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,17,333,NA,90,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,17.5,NA,NA,50,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,18,NA,NA,50,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,18.5,NA,NA,90,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,19,329,30.7,75,dead,1,LPS2668,1903801,2022-01-14 10:26:00,2022-01-14,1026,30.7,20.3,18.7,8.9
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,19.5,NA,NA,75,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,20,327,72.9,90,dead,1,LPS3038,1902300,2022-01-20 10:20:00,2022-01-20,1020,72.9,20.7,22.8,10
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,20.5,NA,NA,90,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,21,325,57,90,dead,1,LPS3038,1802000,2022-01-27 08:49:00,2022-01-27,0849,57,18.9,17.3,7.5
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,21.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,22,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,22.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,23,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,23.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,24,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,1,736,89.5,10,alive,0,LPS3038,2503002,2021-09-10 13:58:00,2021-09-10,1358,89.5,25,30,13.5
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,1.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,2,729,246,10,alive,0,LPS3038,2402902,2021-09-17 11:05:00,2021-09-17,1105,246,25.3,46.9,21.5
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,2.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,3,692,309.6,10,alive,0,LPS3038,2302801,2021-09-23 13:46:00,2021-09-23,1346,309.6,23.7,49.7,22.3
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,3.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,4,670,254.7,10,alive,0,LPS3038,2302602,2021-10-01 11:10:00,2021-10-01,1110,254.7,23.4,45,19.9
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,4.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,5,640,157.2,10,alive,0,LPS3038,2302402,2021-10-08 14:01:00,2021-10-08,1401,157.2,22.9,36.6,17.1
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,5.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,6,603,56.4,10,alive,0,LPS3038,2002202,2021-10-14 10:50:00,2021-10-14,1050,56.4,20.5,17.5,7.3
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,6.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,7,604,95.6,10,alive,0,LPS3038,2402402,2021-10-21 15:26:00,2021-10-21,1526,95.6,24,25.2,9.7
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,7.5,NA,NA,NA,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,8,482,74.7,10,alive,0,LPS3038,2202000,2021-10-28 13:57:00,2021-10-28,1357,74.7,22,19.6,7.9
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,8.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,9,463,108.2,10,alive,0,LPS3038,2102002,2021-11-04 12:12:00,2021-11-04,1212,108.2,22.7,26.2,11.6
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,9.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
