Chamber,Time,Temperature_C,WetBulb_C,PercentRH,Barometer_MB,Altitude_M,StationPressure_MB,WindSpeed_M/S,HeatIndex_C,DewPoint_C,DensityAltitude_M,WindChill_C
1,1/12/2022 13:00,27.7,17,34.9,938.2,642,938.2,0,26.2,10.8,1286,27.6
1,1/12/2022 13:30,27.5,16.9,35.1,937.5,649,937.5,0,26.2,10.8,1289,27.5
1,1/12/2022 14:00,27.1,16.7,35.5,937.4,649,937.4,0,25.8,10.6,1275,27.1
1,1/12/2022 14:30,27.1,16.6,35.1,937.4,649,937.4,0,25.8,10.4,1274,27.1
1,1/12/2022 15:00,26.9,16.4,35.3,937.2,651,937.2,0,25.4,10.3,1267,26.8
1,1/12/2022 15:30,26.4,16.2,35.8,937,654,937,0,24.9,10,1253,26.3
1,1/12/2022 16:00,26.3,16.1,35.6,936.9,654,936.9,0,24.9,9.9,1251,26.3
1,1/12/2022 16:30,25.7,15.8,36.2,936.9,654,936.9,0,24.3,9.6,1230,25.7
1,1/12/2022 17:00,25.5,15.7,36.6,936.9,654,936.9,0,24.1,9.6,1224,25.5
1,1/12/2022 17:30,25.5,15.7,36.4,937,652,937.1,0,23.9,9.5,1218,25.4
1,1/12/2022 18:00,24.8,15.2,37.1,937.2,650,937.3,0,23.3,9.2,1193,24.8
1,1/12/2022 18:30,24.7,15,35.9,937.7,646,937.8,0,23.1,8.6,1182,24.6
1,1/12/2022 19:00,24.8,14.8,34.7,937.9,646,937.9,0,23.1,8.2,1183,24.7
1,1/12/2022 19:30,24.7,14.6,34,938,644,938,0,23.1,7.8,1178,24.7
1,1/12/2022 20:00,23.9,14.2,34.8,938.4,641,938.4,0,22.4,7.4,1146,23.9
1,1/12/2022 20:30,23.6,14,34.8,938.2,641,938.3,0,22.2,7.2,1137,23.6
1,1/12/2022 21:00,23.4,13.8,34.6,938.5,640,938.5,0,22,6.9,1126,23.4
1,1/12/2022 21:30,23.2,13.6,34.7,938.7,638,938.8,0,21.8,6.8,1114,23.1
1,1/12/2022 22:00,22.7,13.3,35,938.9,636,938.9,0,21.4,6.5,1098,22.7
1,1/12/2022 22:30,22.5,13.2,35.1,939,635,939,0,21.3,6.3,1089,22.5
1,1/12/2022 23:00,21.8,12.8,36.1,939.2,634,939.3,0,20.7,6.1,1060,21.8
1,1/12/2022 23:30,21.8,12.8,35.8,939.5,632,939.5,0,20.7,6,1059,21.8
1,1/13/2022 0:00,21.2,12.4,36.5,939.4,632,939.4,0,20.1,5.8,1038,21.2
1,1/13/2022 0:30,21.2,12.4,36.4,939.2,634,939.2,0,19.9,5.7,1037,21.1
1,1/13/2022 1:00,21.5,12.5,35.5,939,635,939,0,20.5,5.6,1051,21.5
1,1/13/2022 1:30,21.4,12.4,35.3,938.9,637,938.9,0,20.3,5.5,1049,21.4
1,1/13/2022 2:00,21.2,12.3,35.7,939,636,939,0,20,5.4,1042,21.2
1,1/13/2022 2:30,19.5,11.3,37.7,938.9,636,938.9,0,17.5,4.7,980,19.4
1,1/13/2022 3:00,16.5,9.7,41.9,938.7,638,938.7,0,14.4,3.5,874,16.4
1,1/13/2022 3:30,15.2,8.8,43.4,938.7,638,938.7,0,13.3,2.9,827,15.1
1,1/13/2022 4:00,14.3,8.2,44.5,938.2,642,938.3,0,12.5,2.3,797,14.2
1,1/13/2022 4:30,13.3,7.6,45.9,938,643,938.1,0,11.7,1.9,764,13.2
1,1/13/2022 5:00,13.2,7.5,45.8,938,644,938.1,0,11.6,1.8,760,13.1
1,1/13/2022 5:30,12,6.7,47.6,937.9,646,937.9,0,10.6,1.2,718,11.9
1,1/13/2022 6:00,10.9,6,48.9,938,644,938.1,0,9.8,0.6,677,10.9
1,1/13/2022 6:30,10.4,5.8,50.5,938,644,938,0,9.3,0.6,659,10.4
1,1/13/2022 7:00,10.4,5.7,51.1,937.7,646,937.8,0,9.3,0.7,659,10.3
1,1/13/2022 7:30,12.1,7,48.5,938,644,938.1,0,10.8,1.6,722,12.1
1,1/13/2022 8:00,14.4,8.4,44.9,938.2,642,938.3,0,12.6,2.6,802,14.4
1,1/13/2022 8:30,14.8,8.7,45,938.5,640,938.5,0,13.1,3,816,14.8
1,1/13/2022 9:00,14.9,8.8,44.9,938.5,640,938.5,0,13.1,3.1,822,14.9
1,1/13/2022 9:30,17,10,41.7,938.7,638,938.8,0,14.8,3.9,892,16.9
1,1/13/2022 10:00,19.2,11.3,39.1,938.7,638,938.7,0,17.3,5,974,19.2
1,1/13/2022 10:30,19.9,11.7,38.5,938.5,640,938.5,0,18.1,5.3,1000,19.8
1,1/13/2022 11:00,20.1,11.3,34.5,937.7,646,937.8,0,18.4,4,1012,20.1
1,1/13/2022 11:30,22.4,13.3,36.3,937.2,651,937.3,0,21.2,6.8,1104,22.4
1,1/13/2022 12:00,26.2,15.5,33.3,936.5,657,936.6,0,24.5,8.8,1246,26.1
1,1/13/2022 12:30,27.9,16.7,33,936,661,936,0,26.5,10.2,1316,27.9
1,1/13/2022 13:00,28.1,16.8,32.9,935.5,667,935.5,0,26.6,10.3,1329,28.1
1,1/13/2022 13:30,28,16.9,33.2,935.2,669,935.2,0,26.6,10.4,1329,28
1,1/13/2022 14:00,27.8,16.7,33.3,934.7,673,934.8,0,26.3,10.2,1325,27.8
1,1/13/2022 14:30,27.6,16.5,33.1,934.2,676,934.3,0,26,9.9,1322,27.5
1,1/13/2022 15:00,27.3,16.3,32.9,934.2,678,934.2,0,25.7,9.6,1313,27.3
1,1/13/2022 15:30,27.1,16.1,33,934.2,678,934.2,0,25.4,9.4,1305,27
1,1/13/2022 16:00,26.8,15.9,33.3,934,678,934.1,0,25.2,9.3,1295,26.8
1,1/13/2022 16:30,26.5,15.8,33.3,934,678,934.1,0,24.9,9.1,1286,26.5
1,1/13/2022 17:00,26.4,15.7,33.2,934,679,934,0,24.7,8.9,1282,26.3
1,1/13/2022 17:30,26.1,15.5,33.3,934.2,678,934.2,0,24.5,8.7,1269,26.1
1,1/13/2022 18:00,25.8,15.3,33.6,934.4,676,934.4,0,24.1,8.6,1256,25.7
1,1/13/2022 18:30,25.3,14.8,32.6,934.5,675,934.6,0,23.5,7.7,1234,25.2
1,1/13/2022 19:00,25.2,14.5,31.7,934.7,673,934.7,0,23.3,7.2,1227,25.1
1,1/13/2022 19:30,24.9,14.3,31.3,935,671,935,0,23.1,6.8,1215,24.9
1,1/13/2022 20:00,24.6,14,31.3,935,670,935.1,0,22.8,6.5,1203,24.6
1,1/13/2022 20:30,24.1,13.7,31.6,935.2,668,935.3,0,22.4,6.2,1183,24.1
1,1/13/2022 21:00,23.8,13.5,31.7,935.5,665,935.6,0,22.1,6,1168,23.8
1,1/13/2022 21:30,23.4,13.2,32,935.5,665,935.6,0,21.9,5.8,1154,23.4
1,1/13/2022 22:00,23.1,13.1,32.2,935.5,667,935.5,0,21.6,5.6,1145,23.1
1,1/13/2022 22:30,22.8,12.9,32.4,935.4,667,935.4,0,21.4,5.4,1134,22.8
1,1/13/2022 23:00,22.6,12.8,32.7,935.5,666,935.5,0,21.2,5.4,1126,22.5
1,1/13/2022 23:30,22.3,12.6,33,935.2,669,935.2,0,21,5.3,1120,22.3
1,1/14/2022 0:00,22,12.5,33.3,935.4,667,935.4,0,20.8,5.1,1107,22
1,1/14/2022 0:30,21.9,12.4,33.4,935.2,668,935.3,0,20.6,5.1,1102,21.8
1,1/14/2022 1:00,21.8,12.3,33.4,935,669,935.1,0,20.5,5,1102,21.7
1,1/14/2022 1:30,21.8,12.3,33.2,934.7,672,934.8,0,20.6,4.9,1107,21.8
1,1/14/2022 2:00,21.8,12.3,33,934.7,672,934.8,0,20.6,4.8,1106,21.8
1,1/14/2022 2:30,20.5,11.5,34.2,934.5,675,934.5,0,18.9,4.2,1062,20.5
1,1/14/2022 3:00,18.1,10.1,36.7,934.2,676,934.3,0,15.6,3.1,977,18
1,1/14/2022 3:30,16.4,9.1,38.6,934.4,676,934.4,0,14.2,2.3,918,16.4
1,1/14/2022 4:00,15.4,8.5,39.7,934.2,677,934.2,0,13.3,1.8,881,15.3
1,1/14/2022 4:30,14.4,7.8,40.8,933.7,682,933.7,0,12.6,1.3,852,14.4
1,1/14/2022 5:00,13.9,7.5,41.5,933.5,684,933.6,0,12.2,1.1,835,13.9
1,1/14/2022 5:30,13.2,7.1,42.1,933.4,684,933.4,0,11.6,0.6,811,13.2
1,1/14/2022 6:00,12,6.2,43.8,933.7,683,933.7,0,10.5,0,761,11.9
1,1/14/2022 6:30,11.5,6.1,45.4,933.7,682,933.8,0,10.2,0.1,745,11.5
1,1/14/2022 7:00,11.5,6.2,46.4,934.2,677,934.2,0,10.2,0.4,740,11.5
1,1/14/2022 7:30,12.5,6.9,46,934.4,676,934.4,0,11.1,1.2,775,12.5
1,1/14/2022 8:00,14.5,8.2,43.9,934.4,676,934.4,0,12.7,2.3,847,14.4
1,1/14/2022 8:30,15.4,8.8,42.6,934.7,674,934.6,0,13.4,2.7,878,15.3
1,1/14/2022 9:00,15.6,8.9,42.5,934.7,673,934.8,0,13.7,2.9,885,15.6
1,1/14/2022 9:30,17,9.4,36.9,934.7,672,934.8,0,14.7,2.2,934,17
1,1/14/2022 10:00,19,11,37.6,934.7,672,934.9,0,16.7,4.2,1004,18.9
1,1/14/2022 10:30,20.1,11.6,37,934.7,673,934.8,0,18.5,5,1047,20.1
1,1/14/2022 11:00,20.3,11.8,37,934.4,676,934.4,0,18.8,5.2,1060,20.3
1,1/14/2022 11:30,22.2,13.2,36.2,934,679,934.1,0,21,6.6,1133,22.2
1,1/14/2022 12:00,25.9,15.4,33.5,933.7,683,933.6,0,24.2,8.6,1268,25.8
1,1/14/2022 12:30,27.9,16.3,30.9,933.2,687,933.2,0,26,9.1,1340,27.8
1,1/14/2022 13:00,28.1,16.4,30.9,932.5,692,932.6,0,26.4,9.4,1357,28.1
1,1/14/2022 13:30,28,16.4,31.2,932.4,694,932.4,0,26.4,9.4,1355,28
1,1/14/2022 14:00,27.9,16.4,31.3,931.9,698,931.9,0,26.1,9.3,1356,27.8
1,1/14/2022 14:30,27.7,16.2,31.2,932,698,932,0,25.9,9.1,1347,27.6
1,1/14/2022 15:00,27.4,15.9,31,932,697,932,0,25.5,8.8,1336,27.3
1,1/14/2022 15:30,27.1,15.8,31.1,932,697,932.1,0,25.4,8.6,1327,27.1
1,1/14/2022 16:00,26.8,15.6,31.1,932.2,695,932.3,0,25.1,8.3,1312,26.8
1,1/14/2022 16:30,26.6,15.4,30.9,932.4,694,932.4,0,24.8,8.1,1304,26.6
1,1/14/2022 17:00,26.4,15.2,30.9,932.5,692,932.5,0,24.6,7.9,1296,26.4
1,1/14/2022 17:30,26.3,15.1,31,932.5,692,932.6,0,24.4,7.8,1290,26.2
1,1/14/2022 18:00,25.8,14.9,31.3,933,687,933.1,0,23.9,7.5,1266,25.8
1,1/14/2022 18:30,25.3,14.4,30.7,933.2,686,933.3,0,23.4,6.8,1247,25.3
1,1/14/2022 19:00,25.2,14.2,29.7,933.4,685,933.4,0,23.3,6.3,1241,25.2
1,1/14/2022 19:30,25,13.9,29.3,933.5,684,933.5,0,23.1,5.9,1230,25
1,1/14/2022 20:00,24.7,13.7,29.3,934,679,934,0,22.7,5.6,1213,24.6
1,1/14/2022 20:30,24.2,13.3,29.3,934.2,678,934.2,0,22.3,5.2,1196,24.2
1,1/14/2022 21:00,23.9,13.1,29.5,934.5,676,934.5,0,22,5,1179,23.8
1,1/14/2022 21:30,23.5,12.9,29.8,934.5,674,934.6,0,21.7,4.8,1165,23.4
1,1/14/2022 22:00,23.2,12.7,29.8,934.9,671,934.9,0,21.5,4.5,1150,23.1
1,1/14/2022 22:30,22.9,12.6,29.9,935,670,935.1,0,21.2,4.4,1138,22.8
1,1/14/2022 23:00,22.6,12.4,30,935.2,669,935.2,0,21.1,4.2,1128,22.6
1,1/14/2022 23:30,22.3,12.1,30.2,935,670,935.1,0,20.8,4,1116,22.2
1,1/15/2022 0:00,22,12.1,30.4,935,670,935.1,0,20.7,3.9,1108,22
1,1/15/2022 0:30,21.8,11.9,30.6,935,671,935,0,20.5,3.8,1102,21.8
1,1/15/2022 1:00,21.8,11.9,30.8,935.2,669,935.2,0,20.4,3.8,1098,21.7
1,1/15/2022 1:30,21.8,11.9,30.8,935.2,668,935.3,0,20.4,3.8,1098,21.7
1,1/15/2022 2:00,21.8,11.9,30.6,935.5,666,935.5,0,20.4,3.7,1094,21.7
1,1/15/2022 2:30,20.6,11.1,31.2,935.4,667,935.4,0,18.9,3,1053,20.6
1,1/15/2022 3:00,18.3,9.8,33.5,935.5,665,935.6,0,15.7,2,969,18.3
1,1/15/2022 3:30,16.6,8.8,35.5,935.7,664,935.7,0,14.2,1.3,906,16.5
1,1/15/2022 4:00,15.4,8.2,36.8,935.5,667,935.5,0,13.3,0.8,866,15.4
1,1/15/2022 4:30,14.5,7.5,37.8,935.4,667,935.4,0,12.5,0.3,833,14.5
1,1/15/2022 5:00,14,7.3,38.6,935.7,664,935.7,0,12.2,0.1,812,14
1,1/15/2022 5:30,13.3,6.8,39.1,936,660,936.1,0,11.5,-0.3,781,13.2
1,1/15/2022 6:00,12.1,6.1,40.6,936,661,936.1,0,10.4,-0.9,738,12
1,1/15/2022 6:30,11.6,5.8,41.9,935.9,663,935.9,0,10.2,-0.8,724,11.6
1,1/15/2022 7:00,11.6,5.9,42.9,936.2,660,936.2,0,10.1,-0.6,718,11.5
1,1/15/2022 7:30,12.4,6.5,43.2,936.5,657,936.5,0,10.8,0.2,746,12.4
1,1/15/2022 8:00,14.3,7.8,41.3,937.2,652,937.2,0,12.5,1.3,809,14.3
1,1/15/2022 8:30,15.4,8.5,39.8,937.5,648,937.6,0,13.4,1.8,845,15.4
1,1/15/2022 9:00,15.6,8.7,39.9,937.7,647,937.7,0,13.5,2,850,15.5
1,1/15/2022 9:30,16.8,9.5,39.4,938,644,938.1,0,14.6,2.9,889,16.7
1,1/15/2022 10:00,18.9,10.8,37.5,938,643,938.1,0,16.6,4.1,966,18.9
1,1/15/2022 10:30,20.1,11.5,35.7,937.7,646,937.8,0,18.4,4.5,1013,20.1
1,1/15/2022 11:00,20.3,11.5,35.1,937.9,646,937.9,0,18.7,4.4,1020,20.3
1,1/15/2022 11:30,22.2,12.8,34,937.5,647,937.6,0,20.9,5.6,1092,22.2
1,1/15/2022 12:00,25.9,14.9,30.8,937,654,937,0,24,7.4,1227,25.8
1,1/15/2022 12:30,27.9,15.8,28.5,936.5,656,936.6,0,26,8,1301,27.9
1,1/15/2022 13:00,28.1,15.9,28.3,936.2,660,936.2,0,26.2,8.1,1313,28.1
1,1/15/2022 13:30,28,15.8,28.5,936,662,936,0,26.1,8.1,1312,28
1,1/15/2022 14:00,27.9,15.8,28.5,935.5,665,935.6,0,25.9,8,1311,27.8
1,1/15/2022 14:30,27.6,15.6,28.4,935.4,667,935.4,0,25.6,7.7,1303,27.5
1,1/15/2022 15:00,27.4,15.4,28.3,935.4,667,935.4,0,25.5,7.4,1296,27.4
1,1/15/2022 15:30,27.1,15.2,28.3,935.2,668,935.2,0,25.2,7.2,1289,27.1
1,1/15/2022 16:00,26.9,15,28.4,934.7,672,934.8,0,24.9,7,1283,26.8
1,1/15/2022 16:30,26.6,14.9,28.4,934.9,671,934.9,0,24.6,6.8,1271,26.5
1,1/15/2022 17:00,26.4,14.7,28.3,935,669,935.1,0,24.5,6.6,1263,26.4
1,1/15/2022 17:30,26.1,14.5,28.3,935.2,669,935.2,0,24.2,6.4,1252,26.1
1,1/15/2022 18:00,25.8,14.3,28.4,935.2,667,935.3,0,23.8,6.2,1238,25.8
1,1/15/2022 18:30,25.3,13.7,27.6,935.5,667,935.5,0,23.2,5.2,1217,25.2
1,1/15/2022 19:00,25.2,13.5,26.7,935.7,664,935.7,0,23.1,4.7,1211,25.1
1,1/15/2022 19:30,25,13.3,26.2,935.7,663,935.8,0,22.9,4.3,1202,25
1,1/15/2022 20:00,24.6,13,26.1,936,661,936,0,22.4,3.9,1185,24.5
1,1/15/2022 20:30,24.2,12.8,26.1,936,661,936.1,0,22.1,3.6,1171,24.2
1,1/15/2022 21:00,23.8,12.5,26.2,935.9,662,935.9,0,21.8,3.3,1158,23.8
1,1/15/2022 21:30,23.4,12.2,26.4,935.9,662,935.9,0,21.6,3,1144,23.4
1,1/15/2022 22:00,23.2,12.1,26.5,935.5,665,935.6,0,21.3,2.9,1138,23.1
1,1/15/2022 22:30,22.9,11.9,26.5,935.4,667,935.4,0,21,2.6,1130,22.8
1,1/15/2022 23:00,22.6,11.7,26.5,935.5,666,935.5,0,20.8,2.4,1120,22.5
1,1/15/2022 23:30,22.3,11.5,26.6,935.2,667,935.3,0,20.5,2.2,1110,22.2
1,1/16/2022 0:00,22,11.3,26.7,935,669,935.1,0,20.4,2,1102,21.9
1,1/16/2022 0:30,21.8,11.2,26.7,934.7,673,934.7,0,20.2,1.8,1098,21.7
1,1/16/2022 1:00,21.8,11.1,26.6,934.9,672,934.9,0,20.1,1.7,1097,21.7
1,1/16/2022 1:30,21.8,11.1,26.3,933.5,684,933.5,0,20.1,1.6,1111,21.7
1,1/16/2022 2:00,21.7,11,26.2,934.2,678,934.2,0,20.1,1.5,1101,21.7
1,1/16/2022 2:30,20.6,10.4,26.7,934.5,675,934.6,0,18.6,0.8,1057,20.5
1,1/16/2022 3:00,18.2,9,28.6,934.7,673,934.7,0,15.3,-0.3,970,18.1
1,1/16/2022 3:30,16.5,8,30.3,934.5,676,934.5,0,14,-1,912,16.5
1,1/16/2022 4:00,15.4,7.4,31.3,934,679,934,0,13.1,-1.5,878,15.4
1,1/16/2022 4:30,14.5,6.8,32.1,933.5,684,933.5,0,12.2,-2,849,14.4
1,1/16/2022 5:00,13.9,6.4,32.7,933.5,683,933.6,0,11.9,-2.2,828,13.9
1,1/16/2022 5:30,13.2,6,33,933.5,684,933.5,0,11.2,-2.7,802,13.1
1,1/16/2022 6:00,12,5.2,34.2,933.2,685,933.4,0,10.2,-3.3,760,11.9
1,1/16/2022 6:30,11.6,5,35.1,933.5,684,933.5,0,9.9,-3.3,743,11.5
1,1/16/2022 7:00,11.4,5,36,933.7,683,933.7,0,9.8,-3.1,737,11.4
1,1/16/2022 7:30,12.3,5.6,36.2,933.9,680,933.9,0,10.6,-2.2,768,12.3
1,1/16/2022 8:00,14.3,7,34.9,934.2,677,934.2,0,12.2,-1,836,14.2
1,1/16/2022 8:30,15.3,7.6,33.9,934.5,676,934.5,0,13.1,-0.5,870,15.3
1,1/16/2022 9:00,15.5,7.8,34,934.5,674,934.6,0,13.2,-0.3,876,15.4
1,1/16/2022 9:30,16.6,8.6,33.6,934.5,674,934.6,0,14.2,0.6,919,16.6
1,1/16/2022 10:00,18.8,9.9,31.8,934.5,676,934.5,0,16.1,1.6,997,18.7
1,1/16/2022 10:30,20,10.5,30.1,934.4,676,934.4,0,18,2,1042,20
1,1/16/2022 11:00,20.3,10.6,29.9,933.7,681,933.8,0,18.2,2.1,1058,20.3
1,1/16/2022 11:30,22.2,11.9,29,933.2,685,933.3,0,20.7,3.4,1134,22.2
1,1/16/2022 12:00,25.9,13.9,26.4,932.5,692,932.6,0,23.9,5.2,1269,25.9
1,1/16/2022 12:30,27.9,15,24.8,932,696,932.1,0,25.7,6,1344,27.8
1,1/16/2022 13:00,28.1,15.1,24.8,931.5,701,931.5,0,26,6.1,1361,28.1
1,1/16/2022 13:30,28.1,15,24.8,931.2,704,931.2,0,25.9,6.1,1361,28
1,1/16/2022 14:00,27.8,14.9,24.8,930.9,707,930.9,0,25.7,5.9,1356,27.8
1,1/16/2022 14:30,27.6,14.8,24.7,930.7,708,930.7,0,25.5,5.7,1351,27.6
1,1/16/2022 15:00,27.4,14.6,24.7,930.7,708,930.8,0,25.3,5.5,1341,27.4
1,1/16/2022 15:30,27.1,14.4,24.8,930.5,710,930.6,0,25,5.3,1335,27.1
1,1/16/2022 16:00,26.9,14.3,24.9,930,715,930,0,24.7,5.1,1331,26.8
1,1/16/2022 16:30,26.6,14.1,24.9,930.4,712,930.4,0,24.5,4.9,1317,26.6
1,1/16/2022 17:00,26.5,14.1,25.1,930.4,712,930.4,0,24.3,4.9,1313,26.4
1,1/16/2022 17:30,26.2,13.8,25,930.7,707,930.8,0,24.1,4.7,1298,26.2
1,1/16/2022 18:00,25.8,13.6,25.3,931,706,931.1,0,23.7,4.5,1282,25.8
1,1/16/2022 18:30,25.3,13.2,24.9,931.5,702,931.5,0,23.1,3.8,1257,25.2
1,1/16/2022 19:00,25.2,13.1,24.5,931.2,703,931.3,0,22.9,3.5,1254,25.1
1,1/16/2022 19:30,25,12.9,24.3,931.5,700,931.6,0,22.7,3.2,1244,24.9
1,1/16/2022 20:00,24.6,12.7,24.4,932,697,932,0,22.5,3,1227,24.6
1,1/16/2022 20:30,24.2,12.5,24.6,932.2,695,932.3,0,22.1,2.8,1211,24.2
1,1/16/2022 21:00,23.8,12.2,24.8,932.4,694,932.4,0,21.8,2.5,1194,23.8
1,1/16/2022 21:30,23.5,12.1,25,932.5,692,932.5,0,21.5,2.4,1184,23.5
1,1/16/2022 22:00,23.1,11.9,25.4,932.7,691,932.7,0,21.3,2.3,1167,23.1
1,1/16/2022 22:30,22.9,11.8,25.5,932.9,689,932.9,0,21.1,2.1,1158,22.9
1,1/16/2022 23:00,22.6,11.6,25.8,932.9,689,932.9,0,20.8,2,1145,22.5
1,1/16/2022 23:30,22.3,11.4,26,932.9,689,932.9,0,20.5,1.9,1135,22.2
1,1/17/2022 0:00,22,11.3,26.3,932.7,691,932.7,0,20.4,1.8,1128,22
1,1/17/2022 0:30,21.8,11.2,26.6,932.7,692,932.7,0,20.2,1.8,1122,21.8
1,1/17/2022 1:00,21.8,11.2,26.7,932.2,694,932.3,0,20.1,1.8,1125,21.7
1,1/17/2022 1:30,21.8,11.2,26.6,932.4,694,932.4,0,20.1,1.8,1123,21.7
1,1/17/2022 2:00,21.8,11.2,26.7,932.5,692,932.5,0,20.2,1.8,1123,21.7
1,1/17/2022 2:30,20.6,10.5,27.4,932.5,694,932.5,0,18.6,1.2,1080,20.5
1,1/17/2022 3:00,18.2,9.2,29.4,932.2,695,932.3,0,15.4,0.1,998,18.2
1,1/17/2022 3:30,16.5,8.2,31.7,932.2,695,932.3,0,14,-0.4,938,16.5
1,1/17/2022 4:00,15.4,7.6,33,932.2,696,932.1,0,13.2,-0.8,901,15.4
1,1/17/2022 4:30,14.5,7,33.9,932.2,695,932.3,0,12.4,-1.2,865,14.5
1,1/17/2022 5:00,14,6.8,34.7,932.2,695,932.2,0,12,-1.3,848,14
1,1/17/2022 5:30,13.3,6.3,35.2,932.5,694,932.5,0,11.3,-1.8,817,13.2
1,1/17/2022 6:00,12.1,5.6,36.6,932.7,692,932.7,0,10.5,-2.3,773,12.1
1,1/17/2022 6:30,11.6,5.3,37.9,932.7,692,932.6,0,10,-2.2,757,11.6
1,1/17/2022 7:00,11.5,5.4,39,932.9,690,932.9,0,10,-1.9,751,11.5
1,1/17/2022 7:30,12.5,6.1,39.1,932.7,691,932.8,0,10.8,-1.1,787,12.4
1,1/17/2022 8:00,14.3,7.4,37.5,933,688,933.1,0,12.4,0,852,14.3
1,1/17/2022 8:30,15.3,7.9,36.3,933.2,687,933.2,0,13.2,0.5,887,15.3
1,1/17/2022 9:00,15.6,8.2,36.4,933.5,684,933.5,0,13.4,0.8,894,15.6
1,1/17/2022 9:30,16.8,9,36,933.4,684,933.4,0,14.5,1.6,939,16.8
1,1/17/2022 10:00,18.9,10.3,34.1,933.7,681,933.8,0,16.4,2.7,1010,18.8
1,1/17/2022 10:30,20.1,11,32.7,933.7,681,933.8,0,18.3,3.2,1055,20.1
1,1/17/2022 11:00,20.3,11.1,32.6,933.7,682,933.7,0,18.6,3.4,1063,20.3
1,1/17/2022 11:30,22.4,12.4,31.7,933.7,683,933.7,0,20.9,4.7,1136,22.3
1,1/17/2022 12:00,26,14.5,28.4,933.2,687,933.2,0,24.1,6.3,1270,26
1,1/17/2022 12:30,27.9,15.3,26.4,932.9,690,932.9,0,25.9,6.9,1338,27.9
1,1/17/2022 13:00,28.1,15.5,26.5,931.9,698,931.9,0,26.1,7.1,1357,28.1
1,1/17/2022 13:30,28,15.5,26.8,931.5,702,931.5,0,26,7.2,1360,28
1,1/17/2022 14:00,27.9,15.4,26.8,931,706,931,0,25.9,7.1,1361,27.9
1,1/17/2022 14:30,27.6,15.2,26.9,930.9,707,930.9,0,25.6,6.9,1352,27.6
1,1/17/2022 15:00,27.4,15.1,27.1,930.9,707,930.9,0,25.4,6.8,1343,27.4
1,1/17/2022 15:30,27.1,15,27.4,930.5,709,930.6,0,25.1,6.8,1337,27.1
1,1/17/2022 16:00,26.8,14.9,27.6,930.5,709,930.6,0,24.8,6.6,1327,26.8
1,1/17/2022 16:30,26.6,14.7,27.7,930.5,711,930.5,0,24.6,6.4,1320,26.6
1,1/17/2022 17:00,26.5,14.6,27.6,930.4,711,930.4,0,24.4,6.3,1317,26.4
1,1/17/2022 17:30,26.2,14.4,27.5,930.5,709,930.6,0,24.2,6,1305,26.2
1,1/17/2022 18:00,25.8,14.1,27.7,930.7,707,930.8,0,23.8,5.8,1290,25.8
1,1/17/2022 18:30,25.3,13.7,27.3,931,706,931,0,23.3,5.2,1267,25.3
1,1/17/2022 19:00,25.2,13.6,26.8,931.2,704,931.3,0,23.2,4.8,1262,25.2
1,1/17/2022 19:30,25,13.4,26.7,931.2,703,931.3,0,23,4.6,1254,25
1,1/17/2022 20:00,24.6,13.2,27,931.4,702,931.4,0,22.6,4.4,1238,24.6
1,1/17/2022 20:30,24.2,13,27.2,931.4,703,931.4,0,22.2,4.2,1224,24.2
1,1/17/2022 21:00,23.9,12.8,27.6,931.5,701,931.6,0,21.9,4.1,1208,23.8
1,1/17/2022 21:30,23.5,12.6,28,931.7,698,931.8,0,21.7,3.9,1194,23.5
1,1/17/2022 22:00,23.2,12.4,28.3,932.2,696,932.2,0,21.5,3.8,1178,23.2
1,1/17/2022 22:30,22.9,12.3,28.7,932.2,696,932.2,0,21.2,3.8,1167,22.8
1,1/17/2022 23:00,22.6,12.2,29,932.2,694,932.3,0,21,3.6,1156,22.5
1,1/17/2022 23:30,22.3,12,29.4,932.2,695,932.2,0,20.7,3.6,1147,22.3
1,1/18/2022 0:00,22,11.9,29.6,932.4,694,932.4,0,20.6,3.5,1135,22
1,1/18/2022 0:30,21.8,11.8,29.9,932.2,695,932.3,0,20.4,3.5,1130,21.8
1,1/18/2022 1:00,21.8,11.8,30.2,932,697,932,0,20.4,3.5,1132,21.7
1,1/18/2022 1:30,21.8,11.8,30.2,931.5,701,931.5,0,20.4,3.5,1136,21.7
1,1/18/2022 2:00,21.8,11.9,30.5,931.7,698,931.8,0,20.5,3.7,1136,21.8
1,1/18/2022 2:30,20.6,11.1,31.5,931.5,701,931.5,0,18.9,3.1,1096,20.6
1,1/18/2022 3:00,18.2,9.8,34.4,931.7,700,931.8,0,15.7,2.3,1007,18.2
1,1/18/2022 3:30,16.5,8.9,36.7,931.7,698,931.8,0,14.3,1.7,948,16.5
1,1/18/2022 4:00,15.4,8.2,38.4,931.7,700,931.6,0,13.3,1.3,909,15.4
1,1/18/2022 4:30,14.5,7.8,39.9,931,706,931,0,12.5,1,882,14.4
1,1/18/2022 5:00,14,7.5,41.2,931,706,931,0,12.2,1,865,13.9
1,1/18/2022 5:30,13.2,7.1,42.3,931.2,704,931.2,0,11.6,0.7,835,13.2
1,1/18/2022 6:00,12.1,6.4,44.4,931.4,702,931.4,0,10.6,0.3,790,12
1,1/18/2022 6:30,11.6,6.2,46.2,931.5,700,931.6,0,10.3,0.5,774,11.6
