Date,Time,Conductance,Temperature_C,SpeciesID,SerialNumber,CalNum,LeafSensor_PercentRH,FilterSensor_PercentRH,DateTime
2021-12-23,1229,44.9,21.7,PSME13,LPS3038,2102002,12.9,4.8,2021-12-23 12:29:00
2021-12-23,1231,46,21.7,PSME14,LPS3038,2102002,13.3,5.1,2021-12-23 12:31:00
2021-12-23,1227,41.5,21.6,PSME15,LPS3038,2102002,11.6,4,2021-12-23 12:27:00
2021-12-23,1202,67.7,21.5,PSME28,LPS3038,2102002,18.3,7.4,2021-12-23 12:02:00
2021-12-23,1239,103.7,21.7,PSME29,LPS3038,2102002,25,10.5,2021-12-23 12:39:00
2021-12-23,1204,104.8,21.5,PSME30,LPS3038,2102002,24.9,10.3,2021-12-23 12:04:00
2021-12-23,1241,42,21.6,PSME31,LPS3038,2102002,12.3,4.7,2021-12-23 12:41:00
2021-12-23,1251,45.8,21.6,PSME32,LPS3038,2102002,13.5,5.4,2021-12-23 12:51:00
2021-12-23,1247,48.7,21.6,PSME33,LPS3038,2102002,14.1,5.5,2021-12-23 12:47:00
2021-12-23,1250,40.7,21.6,PSME34,LPS3038,2102002,11.8,4.4,2021-12-23 12:50:00
2021-12-23,1252,49.3,21.7,PSME35,LPS3038,2102002,14.3,5.7,2021-12-23 12:52:00
2021-12-23,1242,49.8,21.6,PSME36,LPS3038,2102002,14.3,5.6,2021-12-23 12:42:00
2021-12-23,1208,50.2,21.4,PSME37,LPS3038,2102002,14.3,5.5,2021-12-23 12:08:00
2021-12-23,1248,37.6,21.6,PSME38,LPS3038,2102002,10.8,3.8,2021-12-23 12:48:00
2021-12-23,1244,51.9,21.6,PSME39,LPS3038,2102002,14.7,5.7,2021-12-23 12:44:00
2021-12-23,1246,54.3,21.6,PSME40,LPS3038,2102002,15.4,6.1,2021-12-23 12:46:00
2022-01-14,0922,200.4,19.3,PIED01,LPS3038,1902100,37.1,15.9,2022-01-14 09:22:00
2022-01-14,0916,58.2,19.3,PIED03,LPS3038,1902100,16.6,6.3,2022-01-14 09:16:00
2022-01-14,0929,59.9,19.5,PIED06,LPS3038,1902100,17.5,6.9,2022-01-14 09:29:00
2022-01-14,0940,127.4,19.8,PIED10,LPS3038,1902100,29.3,12.2,2022-01-14 09:40:00
2022-01-14,0938,105.5,19.7,PIED15,LPS3038,1902100,26.4,11.1,2022-01-14 09:38:00
2022-01-14,0936,121.2,19.5,PIED17,LPS3038,1902100,28.6,12,2022-01-14 09:36:00
2022-01-14,0920,69.1,19.3,PIED22,LPS3038,1902100,19.2,7.5,2022-01-14 09:20:00
2022-01-14,0926,334.5,19.5,PIED36,LPS3038,1902100,46,19.8,2022-01-14 09:26:00
2022-01-14,1203,33.8,20.6,PIEN03,LPS2668,1903801,19.8,9.3,2022-01-14 12:03:00
2022-01-14,1159,42,20.6,PIEN04,LPS2668,1903801,22.9,10.7,2022-01-14 11:59:00
2022-01-14,1210,54.8,20.5,PIEN05,LPS2668,1903801,26.9,12.4,2022-01-14 12:10:00
2022-01-14,1209,22.2,20.5,PIEN06,LPS2668,1903801,14.2,6.4,2022-01-14 12:09:00
2022-01-14,1214,28.5,20.6,PIEN07,LPS2668,1903801,17.4,8.1,2022-01-14 12:14:00
2022-01-14,1211,33.8,20.5,PIEN08,LPS2668,1903801,19.8,9.2,2022-01-14 12:11:00
2022-01-14,1200,23.9,20.6,PIEN09,LPS2668,1903801,15.3,7.1,2022-01-14 12:00:00
2022-01-14,1217,26.5,20.7,PIEN10,LPS2668,1903801,16.6,7.8,2022-01-14 12:17:00
2022-01-14,1202,30.1,20.6,PIEN11,LPS2668,1903801,18.4,8.7,2022-01-14 12:02:00
2022-01-14,1205,29.1,20.6,PIEN12,LPS2668,1903801,17.7,8.2,2022-01-14 12:05:00
2022-01-14,1213,37.2,20.6,PIEN13,LPS2668,1903801,21.4,10.1,2022-01-14 12:13:00
2022-01-14,1206,19.8,20.6,PIEN14,LPS2668,1903801,13,5.9,2022-01-14 12:06:00
2022-01-14,1215,28.1,20.7,PIEN15,LPS2668,1903801,17.3,8.1,2022-01-14 12:15:00
2022-01-14,1136,55.8,20.8,PIEN28,LPS2668,1903801,27.4,12.7,2022-01-14 11:36:00
2022-01-14,1148,45.6,20.6,PIEN29,LPS2668,1903801,24.1,11.1,2022-01-14 11:48:00
2022-01-14,1141,37.6,20.6,PIEN30,LPS2668,1903801,21,9.6,2022-01-14 11:41:00
2022-01-14,1145,30.6,20.6,PIEN31,LPS2668,1903801,18.3,8.4,2022-01-14 11:45:00
2022-01-14,1144,30.9,20.6,PIEN32,LPS2668,1903801,18.7,8.9,2022-01-14 11:44:00
2022-01-14,1153,27.4,20.6,PIEN33,LPS2668,1903801,17.1,8.1,2022-01-14 11:53:00
2022-01-14,1143,25.4,20.6,PIEN34,LPS2668,1903801,16.2,7.7,2022-01-14 11:43:00
2022-01-14,1152,27.5,20.7,PIEN35,LPS2668,1903801,17.1,8,2022-01-14 11:52:00
2022-01-14,1137,28.5,20.7,PIEN36,LPS2668,1903801,17.4,8.1,2022-01-14 11:37:00
2022-01-14,1146,30.6,20.6,PIEN37,LPS2668,1903801,18.4,8.6,2022-01-14 11:46:00
2022-01-14,1150,30.4,20.6,PIEN38,LPS2668,1903801,18.5,8.7,2022-01-14 11:50:00
2022-01-14,1154,26.7,20.6,PIEN39,LPS2668,1903801,16.6,7.7,2022-01-14 11:54:00
2022-01-14,1156,26.4,20.6,PIEN40,LPS2668,1903801,16.5,7.6,2022-01-14 11:56:00
2022-01-14,1041,56.4,20.2,PIFL03,LPS2668,1903801,27.4,12.6,2022-01-14 10:41:00
2022-01-14,1100,79.1,21,PIFL04,LPS2668,1903801,33,15.2,2022-01-14 11:00:00
2022-01-14,1038,181.8,20,PIFL05,LPS2668,1903801,47.4,21.9,2022-01-14 10:38:00
2022-01-14,1043,48.6,20.5,PIFL06,LPS2668,1903801,25.2,11.8,2022-01-14 10:43:00
2022-01-14,1058,24,21,PIFL07,LPS2668,1903801,15.3,7.1,2022-01-14 10:58:00
2022-01-14,1056,31.8,21,PIFL08,LPS2668,1903801,18.9,8.8,2022-01-14 10:56:00
2022-01-14,1102,41,21.1,PIFL09,LPS2668,1903801,22.6,10.5,2022-01-14 11:02:00
2022-01-14,1054,21.5,20.9,PIFL10,LPS2668,1903801,13.9,6.4,2022-01-14 10:54:00
2022-01-14,1051,22.5,20.8,PIFL11,LPS2668,1903801,14.2,6.4,2022-01-14 10:51:00
2022-01-14,1048,26.7,20.8,PIFL12,LPS2668,1903801,16.5,7.6,2022-01-14 10:48:00
2022-01-14,1045,77.9,20.6,PIFL13,LPS2668,1903801,32.9,15.3,2022-01-14 10:45:00
2022-01-14,1104,26.8,21.2,PIFL14,LPS2668,1903801,16.6,7.6,2022-01-14 11:04:00
2022-01-14,1053,40.6,20.9,PIFL15,LPS2668,1903801,22.4,10.4,2022-01-14 10:53:00
2022-01-14,1109,62.7,20.9,PIFL28,LPS2668,1903801,29.4,13.8,2022-01-14 11:09:00
2022-01-14,1116,42.1,20.9,PIFL29,LPS2668,1903801,23.1,10.8,2022-01-14 11:16:00
2022-01-14,1108,61.8,20.9,PIFL30,LPS2668,1903801,28.9,13.4,2022-01-14 11:08:00
2022-01-14,1118,31,21,PIFL31,LPS2668,1903801,18.5,8.5,2022-01-14 11:18:00
2022-01-14,1123,40.1,21.1,PIFL32,LPS2668,1903801,22.1,10.3,2022-01-14 11:23:00
2022-01-14,1120,31.1,21,PIFL33,LPS2668,1903801,18.4,8.4,2022-01-14 11:20:00
2022-01-14,1130,65.4,21.2,PIFL34,LPS2668,1903801,30.2,14.2,2022-01-14 11:30:00
2022-01-14,1112,37.8,21,PIFL35,LPS2668,1903801,21.3,9.8,2022-01-14 11:12:00
2022-01-14,1129,67.4,21.2,PIFL36,LPS2668,1903801,30.8,14.5,2022-01-14 11:29:00
2022-01-14,1125,74.3,21.1,PIFL37,LPS2668,1903801,32.2,15.1,2022-01-14 11:25:00
2022-01-14,1127,33.5,21.1,PIFL38,LPS2668,1903801,19.6,9.1,2022-01-14 11:27:00
2022-01-14,1121,37.2,21.1,PIFL39,LPS2668,1903801,21,9.8,2022-01-14 11:21:00
2022-01-14,1114,32.9,21,PIFL40,LPS2668,1903801,19.3,8.9,2022-01-14 11:14:00
2022-01-14,1011,42.8,20.1,PSME03,LPS2668,1903801,23.7,11.4,2022-01-14 10:11:00
2022-01-14,1006,46.5,20.1,PSME04,LPS2668,1903801,24.8,11.8,2022-01-14 10:06:00
2022-01-14,1013,69.3,20.2,PSME05,LPS2668,1903801,31.5,15,2022-01-14 10:13:00
2022-01-14,1014,35.4,20.2,PSME06,LPS2668,1903801,20.7,9.8,2022-01-14 10:14:00
2022-01-14,1021,24.7,20.4,PSME07,LPS2668,1903801,15.8,7.4,2022-01-14 10:21:00
2022-01-14,1019,26.7,20.3,PSME08,LPS2668,1903801,16.5,7.6,2022-01-14 10:19:00
2022-01-14,1026,30.7,20.3,PSME09,LPS2668,1903801,18.7,8.9,2022-01-14 10:26:00
2022-01-14,0928,30.6,19.9,PSME10,LPS2668,1903801,18.5,8.6,2022-01-14 09:28:00
2022-01-14,1016,30.1,20.3,PSME11,LPS2668,1903801,18.5,8.8,2022-01-14 10:16:00
2022-01-14,1025,31.6,20.3,PSME12,LPS2668,1903801,18.8,8.7,2022-01-14 10:25:00
2022-01-14,1018,29.1,20.3,PSME13,LPS2668,1903801,17.8,8.3,2022-01-14 10:18:00
2022-01-14,1010,28.2,20.1,PSME14,LPS2668,1903801,17.8,8.5,2022-01-14 10:10:00
2022-01-14,1008,20.6,20,PSME15,LPS2668,1903801,13.7,6.4,2022-01-14 10:08:00
2022-01-14,0925,42.8,19.8,PSME28,LPS2668,1903801,23.2,10.9,2022-01-14 09:25:00
2022-01-14,0951,79.1,20,PSME29,LPS2668,1903801,33.4,15.6,2022-01-14 09:51:00
2022-01-14,0930,54.7,20,PSME30,LPS2668,1903801,27,12.5,2022-01-14 09:30:00
2022-01-14,0958,32.6,20,PSME31,LPS2668,1903801,19,8.6,2022-01-14 09:58:00
2022-01-14,1003,29.7,20.1,PSME32,LPS2668,1903801,17.9,8.3,2022-01-14 10:03:00
2022-01-14,0941,30.9,19.8,PSME33,LPS2668,1903801,18.4,8.5,2022-01-14 09:41:00
2022-01-14,0947,23.9,19.8,PSME34,LPS2668,1903801,14.9,6.7,2022-01-14 09:47:00
2022-01-14,1001,27.8,20,PSME35,LPS2668,1903801,17.3,8.1,2022-01-14 10:01:00
2022-01-14,0943,26.3,19.9,PSME36,LPS2668,1903801,16.5,7.7,2022-01-14 09:43:00
2022-01-14,0937,30.6,19.9,PSME37,LPS2668,1903801,18.3,8.4,2022-01-14 09:37:00
2022-01-14,0952,20.3,20,PSME38,LPS2668,1903801,13.5,6.3,2022-01-14 09:52:00
2022-01-14,0949,29.5,19.9,PSME39,LPS2668,1903801,18,8.4,2022-01-14 09:49:00
2022-01-14,0959,30.8,20,PSME40,LPS2668,1903801,19.4,9.6,2022-01-14 09:59:00
2022-01-20,1302,70.4,20.3,PIEN03,LPS3038,1902300,22.4,9.9,2022-01-20 13:02:00
2022-01-20,1259,82.8,20.3,PIEN04,LPS3038,1902300,24.8,10.9,2022-01-20 12:59:00
2022-01-20,1303,84.3,20.3,PIEN05,LPS3038,1902300,24.9,10.9,2022-01-20 13:03:00
2022-01-20,1321,62.3,20.4,PIEN06,LPS3038,1902300,20.1,8.5,2022-01-20 13:21:00
2022-01-20,1317,49.8,20.4,PIEN07,LPS3038,1902300,16.9,7,2022-01-20 13:17:00
2022-01-20,1319,78.5,20.5,PIEN08,LPS3038,1902300,24.1,10.7,2022-01-20 13:19:00
2022-01-20,1306,54.7,20.3,PIEN09,LPS3038,1902300,18.2,7.6,2022-01-20 13:06:00
2022-01-20,1324,67.2,20.5,PIEN10,LPS3038,1902300,21.3,9.1,2022-01-20 13:24:00
2022-01-20,1309,67,20.3,PIEN11,LPS3038,1902300,21.4,9.3,2022-01-20 13:09:00
2022-01-20,1311,67.2,20.3,PIEN12,LPS3038,1902300,21.4,9.3,2022-01-20 13:11:00
2022-01-20,1322,66.3,20.4,PIEN13,LPS3038,1902300,21.1,9,2022-01-20 13:22:00
2022-01-20,1313,63.8,20.3,PIEN14,LPS3038,1902300,20.7,9,2022-01-20 13:13:00
2022-01-20,1315,65,20.3,PIEN15,LPS3038,1902300,21,9.1,2022-01-20 13:15:00
2022-01-20,1233,86.6,20.8,PIEN28,LPS3038,1902300,25.7,11.4,2022-01-20 12:33:00
2022-01-20,1234,86.7,20.7,PIEN29,LPS3038,1902300,25.5,11.2,2022-01-20 12:34:00
2022-01-20,1236,77.8,20.7,PIEN30,LPS3038,1902300,23.8,10.4,2022-01-20 12:36:00
2022-01-20,1243,70.7,20.5,PIEN31,LPS3038,1902300,22.4,9.8,2022-01-20 12:43:00
2022-01-20,1241,98.5,20.5,PIEN32,LPS3038,1902300,27.8,12.4,2022-01-20 12:41:00
2022-01-20,1255,66.4,20.3,PIEN33,LPS3038,1902300,21,8.9,2022-01-20 12:55:00
2022-01-20,1238,68,20.6,PIEN34,LPS3038,1902300,21.7,9.4,2022-01-20 12:38:00
2022-01-20,1251,58.3,20.3,PIEN35,LPS3038,1902300,19.4,8.3,2022-01-20 12:51:00
2022-01-20,1239,78.2,20.6,PIEN36,LPS3038,1902300,23.6,10.2,2022-01-20 12:39:00
2022-01-20,1244,70.8,20.4,PIEN37,LPS3038,1902300,22.2,9.6,2022-01-20 12:44:00
2022-01-20,1249,115.9,20.3,PIEN38,LPS3038,1902300,30.5,13.7,2022-01-20 12:49:00
2022-01-20,1253,75.1,20.3,PIEN39,LPS3038,1902300,23.2,10.2,2022-01-20 12:53:00
2022-01-20,1257,49.8,20.3,PIEN40,LPS3038,1902300,16.9,7,2022-01-20 12:57:00
2022-01-20,1059,132.5,20.3,PIFL03,LPS3038,1902300,32.8,14.6,2022-01-20 10:59:00
2022-01-20,1102,168.5,20.4,PIFL04,LPS3038,1902300,36.9,16.5,2022-01-20 11:02:00
2022-01-20,1054,307,20.3,PIFL05,LPS3038,1902300,47.3,21.4,2022-01-20 10:54:00
2022-01-20,1105,129.3,20.4,PIFL06,LPS3038,1902300,32.5,14.7,2022-01-20 11:05:00
2022-01-20,1119,54.9,20.4,PIFL07,LPS3038,1902300,18.1,7.5,2022-01-20 11:19:00
2022-01-20,1117,70,20.4,PIFL08,LPS3038,1902300,22.1,9.7,2022-01-20 11:17:00
2022-01-20,1140,99.9,20.3,PIFL09,LPS3038,1902300,27.5,11.9,2022-01-20 11:40:00
2022-01-20,1122,57.6,20.3,PIFL10,LPS3038,1902300,18.9,8,2022-01-20 11:22:00
2022-01-20,1124,56.7,20.4,PIFL11,LPS3038,1902300,19,8.1,2022-01-20 11:24:00
2022-01-20,1108,66.6,20.5,PIFL12,LPS3038,1902300,21.8,9.8,2022-01-20 11:08:00
2022-01-20,1136,143.9,20.3,PIFL13,LPS3038,1902300,34,15.1,2022-01-20 11:36:00
2022-01-20,1144,53.1,20.6,PIFL14,LPS3038,1902300,18.1,7.7,2022-01-20 11:44:00
2022-01-20,1115,52.9,20.4,PIFL15,LPS3038,1902300,17.7,7.4,2022-01-20 11:15:00
2022-01-20,1203,175.3,20.5,PIFL28,LPS3038,1902300,37.5,16.7,2022-01-20 12:03:00
2022-01-20,1205,113.2,20.6,PIFL29,LPS3038,1902300,29.6,12.8,2022-01-20 12:05:00
2022-01-20,1200,205.1,20.4,PIFL30,LPS3038,1902300,40.1,17.7,2022-01-20 12:00:00
2022-01-20,1211,93.5,20.7,PIFL31,LPS3038,1902300,26.9,11.9,2022-01-20 12:11:00
2022-01-20,1222,108.4,20.7,PIFL32,LPS3038,1902300,29.3,13,2022-01-20 12:22:00
2022-01-20,1215,57.7,20.7,PIFL33,LPS3038,1902300,19,8,2022-01-20 12:15:00
2022-01-20,1230,116.3,20.8,PIFL34,LPS3038,1902300,30.6,13.7,2022-01-20 12:30:00
2022-01-20,1208,110.9,20.7,PIFL35,LPS3038,1902300,29.3,12.7,2022-01-20 12:08:00
2022-01-20,1228,152.4,20.8,PIFL36,LPS3038,1902300,35,15.5,2022-01-20 12:28:00
2022-01-20,1224,169.2,20.7,PIFL37,LPS3038,1902300,36.6,16,2022-01-20 12:24:00
2022-01-20,1226,85.8,20.7,PIFL38,LPS3038,1902300,25.2,11,2022-01-20 12:26:00
2022-01-20,1219,94,20.7,PIFL39,LPS3038,1902300,26.9,11.9,2022-01-20 12:19:00
2022-01-20,1210,88.2,20.8,PIFL40,LPS3038,1902300,25.6,11.1,2022-01-20 12:10:00
2022-01-20,0947,292.7,20.5,PSME03,LPS3038,1902300,46.4,20.9,2022-01-20 09:47:00
2022-01-20,0945,164.6,20.4,PSME04,LPS3038,1902300,36.3,16.1,2022-01-20 09:45:00
2022-01-20,0949,120.9,20.6,PSME05,LPS3038,1902300,31.1,13.8,2022-01-20 09:49:00
2022-01-20,1003,66.4,20.6,PSME06,LPS3038,1902300,20.8,8.7,2022-01-20 10:03:00
2022-01-20,1014,56.6,20.8,PSME07,LPS3038,1902300,18.6,7.7,2022-01-20 10:14:00
2022-01-20,1016,53.5,20.8,PSME08,LPS3038,1902300,17.9,7.4,2022-01-20 10:16:00
2022-01-20,1020,72.9,20.7,PSME09,LPS3038,1902300,22.8,10,2022-01-20 10:20:00
2022-01-20,0942,58.1,20.4,PSME10,LPS3038,1902300,19,7.9,2022-01-20 09:42:00
2022-01-20,0952,77.1,20.6,PSME11,LPS3038,1902300,23.6,10.3,2022-01-20 09:52:00
2022-01-20,1018,56.6,20.7,PSME12,LPS3038,1902300,18.6,7.7,2022-01-20 10:18:00
2022-01-20,1012,59.6,20.7,PSME13,LPS3038,1902300,19.9,8.7,2022-01-20 10:12:00
2022-01-20,1010,55.7,20.7,PSME14,LPS3038,1902300,18.1,7.4,2022-01-20 10:10:00
2022-01-20,0955,85,20.6,PSME15,LPS3038,1902300,25.6,11.5,2022-01-20 09:55:00
2022-01-20,0940,64.1,20.3,PSME28,LPS3038,1902300,20.4,8.6,2022-01-20 09:40:00
2022-01-20,1024,154.8,20.7,PSME29,LPS3038,1902300,35.4,15.8,2022-01-20 10:24:00
2022-01-20,0938,75.8,20.2,PSME30,LPS3038,1902300,23.5,10.4,2022-01-20 09:38:00
2022-01-20,1046,65.6,20.4,PSME31,LPS3038,1902300,21.1,9.1,2022-01-20 10:46:00
2022-01-20,1049,66.4,20.4,PSME32,LPS3038,1902300,21.3,9.2,2022-01-20 10:49:00
2022-01-20,1031,59.7,20.5,PSME33,LPS3038,1902300,19.6,8.4,2022-01-20 10:31:00
2022-01-20,1035,51.7,20.5,PSME34,LPS3038,1902300,17.9,7.7,2022-01-20 10:35:00
2022-01-20,1028,66.2,20.6,PSME35,LPS3038,1902300,21.5,9.5,2022-01-20 10:28:00
2022-01-20,1037,68.1,20.5,PSME36,LPS3038,1902300,21.8,9.6,2022-01-20 10:37:00
2022-01-20,0935,62.2,19.9,PSME37,LPS3038,1902300,20.2,8.6,2022-01-20 09:35:00
2022-01-20,1040,49.9,20.5,PSME38,LPS3038,1902300,17.4,7.5,2022-01-20 10:40:00
2022-01-20,1043,79.5,20.4,PSME39,LPS3038,1902300,24,10.4,2022-01-20 10:43:00
2022-01-20,1041,60.2,20.5,PSME40,LPS3038,1902300,20.2,9,2022-01-20 10:41:00
2022-01-27,1047,56,19.5,PIEN03,LPS3038,1802000,17.1,7.2,2022-01-27 10:47:00
2022-01-27,1049,65.7,19.5,PIEN04,LPS3038,1802000,19.7,8.8,2022-01-27 10:49:00
2022-01-27,1045,85.8,19.5,PIEN05,LPS3038,1802000,23.4,10.2,2022-01-27 10:45:00
2022-01-27,1104,38.4,19.4,PIEN06,LPS3038,1802000,12.6,5.2,2022-01-27 11:04:00
2022-01-27,1055,40,19.4,PIEN07,LPS3038,1802000,12.8,5.2,2022-01-27 10:55:00
2022-01-27,1107,59.2,19.5,PIEN08,LPS3038,1802000,18,7.8,2022-01-27 11:07:00
2022-01-27,1052,36.7,19.5,PIEN09,LPS3038,1802000,12.2,5.1,2022-01-27 10:52:00
2022-01-27,1101,50.7,19.4,PIEN10,LPS3038,1802000,15.8,6.7,2022-01-27 11:01:00
2022-01-27,1109,49,19.5,PIEN11,LPS3038,1802000,15.1,6.1,2022-01-27 11:09:00
2022-01-27,1053,53.5,19.4,PIEN12,LPS3038,1802000,16.4,6.9,2022-01-27 10:53:00
2022-01-27,1102,55.3,19.3,PIEN13,LPS3038,1802000,16.9,7.2,2022-01-27 11:02:00
2022-01-27,1059,47.3,19.4,PIEN14,LPS3038,1802000,15,6.4,2022-01-27 10:59:00
2022-01-27,1057,44.1,19.4,PIEN15,LPS3038,1802000,14.1,5.9,2022-01-27 10:57:00
2022-01-27,1025,97.6,19.4,PIEN28,LPS3038,1802000,25.7,11.5,2022-01-27 10:25:00
2022-01-27,1023,95.5,19.3,PIEN29,LPS3038,1802000,25.4,11.4,2022-01-27 10:23:00
2022-01-27,1021,67.2,19.3,PIEN30,LPS3038,1802000,19.7,8.5,2022-01-27 10:21:00
2022-01-27,1028,57.1,19.4,PIEN31,LPS3038,1802000,17.6,7.7,2022-01-27 10:28:00
2022-01-27,1026,63.5,19.4,PIEN32,LPS3038,1802000,19,8.2,2022-01-27 10:26:00
2022-01-27,1042,46.4,19.5,PIEN33,LPS3038,1802000,14.7,6.1,2022-01-27 10:42:00
2022-01-27,1030,64.7,19.4,PIEN34,LPS3038,1802000,19.3,8.5,2022-01-27 10:30:00
2022-01-27,1036,35.2,19.5,PIEN35,LPS3038,1802000,11.5,4.6,2022-01-27 10:36:00
2022-01-27,1032,38.5,19.4,PIEN36,LPS3038,1802000,12.3,4.8,2022-01-27 10:32:00
2022-01-27,1034,46,19.5,PIEN37,LPS3038,1802000,14.6,6.1,2022-01-27 10:34:00
2022-01-27,1037,58.3,19.5,PIEN38,LPS3038,1802000,17.8,7.6,2022-01-27 10:37:00
2022-01-27,1043,51.2,19.6,PIEN39,LPS3038,1802000,15.9,6.7,2022-01-27 10:43:00
2022-01-27,1040,43.1,19.5,PIEN40,LPS3038,1802000,13.1,4.9,2022-01-27 10:40:00
2022-01-27,0925,168,18.8,PIFL03,LPS3038,1802000,34.6,15.6,2022-01-27 09:25:00
2022-01-27,0927,194.2,18.7,PIFL04,LPS3038,1802000,37.3,17,2022-01-27 09:27:00
2022-01-27,0923,275.1,18.9,PIFL05,LPS3038,1802000,43.2,19.7,2022-01-27 09:23:00
2022-01-27,0929,86.6,18.7,PIFL06,LPS3038,1802000,23.4,10.3,2022-01-27 09:29:00
2022-01-27,0938,44.5,18.7,PIFL07,LPS3038,1802000,14,5.9,2022-01-27 09:38:00
2022-01-27,0940,47.7,18.7,PIFL08,LPS3038,1802000,14.9,6.3,2022-01-27 09:40:00
2022-01-27,0946,59,18.7,PIFL09,LPS3038,1802000,17.6,7.5,2022-01-27 09:46:00
2022-01-27,0936,46.1,18.7,PIFL10,LPS3038,1802000,14.3,5.9,2022-01-27 09:36:00
2022-01-27,0943,45,18.7,PIFL11,LPS3038,1802000,14.2,6,2022-01-27 09:43:00
2022-01-27,0931,54.4,18.7,PIFL12,LPS3038,1802000,16.9,7.4,2022-01-27 09:31:00
2022-01-27,0948,63.8,18.7,PIFL13,LPS3038,1802000,18.7,8.1,2022-01-27 09:48:00
2022-01-27,0945,43.7,18.7,PIFL14,LPS3038,1802000,14,6,2022-01-27 09:45:00
2022-01-27,0934,45,18.7,PIFL15,LPS3038,1802000,14.1,5.9,2022-01-27 09:34:00
2022-01-27,0951,136.5,18.7,PIFL28,LPS3038,1802000,30.9,13.8,2022-01-27 09:51:00
2022-01-27,0957,101.2,18.7,PIFL29,LPS3038,1802000,25.9,11.6,2022-01-27 09:57:00
2022-01-27,0959,208.5,18.8,PIFL30,LPS3038,1802000,38.5,17.5,2022-01-27 09:59:00
2022-01-27,1011,74.4,19.2,PIFL31,LPS3038,1802000,21,9.1,2022-01-27 10:11:00
2022-01-27,1006,60.3,19.1,PIFL32,LPS3038,1802000,17.8,7.5,2022-01-27 10:06:00
2022-01-27,1009,44.9,19.2,PIFL33,LPS3038,1802000,14.2,5.9,2022-01-27 10:09:00
2022-01-27,1012,96,19.2,PIFL34,LPS3038,1802000,25,10.9,2022-01-27 10:12:00
2022-01-27,1004,64.7,19,PIFL35,LPS3038,1802000,19,8.2,2022-01-27 10:04:00
2022-01-27,1014,99.7,19.2,PIFL36,LPS3038,1802000,25.5,11.1,2022-01-27 10:14:00
2022-01-27,1018,139.3,19.3,PIFL37,LPS3038,1802000,31.2,13.7,2022-01-27 10:18:00
2022-01-27,1017,47.9,19.3,PIFL38,LPS3038,1802000,15,6.3,2022-01-27 10:17:00
2022-01-27,1007,64.3,19.1,PIFL39,LPS3038,1802000,18.7,7.8,2022-01-27 10:07:00
2022-01-27,1002,63.6,18.9,PIFL40,LPS3038,1802000,18.6,7.9,2022-01-27 10:02:00
2022-01-27,0836,121.6,18.8,PSME03,LPS3038,1802000,29.7,13.8,2022-01-27 08:36:00
2022-01-27,0834,114,18.9,PSME04,LPS3038,1802000,28.6,13.3,2022-01-27 08:34:00
2022-01-27,0838,104.5,18.8,PSME05,LPS3038,1802000,27.1,12.5,2022-01-27 08:38:00
2022-01-27,0841,62.7,18.8,PSME06,LPS3038,1802000,18.6,8.1,2022-01-27 08:41:00
2022-01-27,0855,58.6,18.8,PSME07,LPS3038,1802000,17.5,7.5,2022-01-27 08:55:00
2022-01-27,0853,58,18.8,PSME08,LPS3038,1802000,17.5,7.6,2022-01-27 08:53:00
2022-01-27,0849,57,18.9,PSME09,LPS3038,1802000,17.3,7.5,2022-01-27 08:49:00
2022-01-27,0829,50.7,19.1,PSME10,LPS3038,1802000,16.6,7.6,2022-01-27 08:29:00
2022-01-27,0840,63,18.8,PSME11,LPS3038,1802000,19.1,8.6,2022-01-27 08:40:00
2022-01-27,0851,50.7,18.9,PSME12,LPS3038,1802000,15.8,6.8,2022-01-27 08:51:00
2022-01-27,0847,62.5,18.9,PSME13,LPS3038,1802000,18.9,8.4,2022-01-27 08:47:00
2022-01-27,0845,65.9,18.8,PSME14,LPS3038,1802000,19.6,8.8,2022-01-27 08:45:00
2022-01-27,0843,58.4,18.8,PSME15,LPS3038,1802000,18.2,8.3,2022-01-27 08:43:00
2022-01-27,0826,71.7,19.2,PSME28,LPS3038,1802000,21.1,9.5,2022-01-27 08:26:00
2022-01-27,0858,204.1,18.7,PSME29,LPS3038,1802000,37.9,17.1,2022-01-27 08:58:00
2022-01-27,0823,89.7,19.2,PSME30,LPS3038,1802000,25,11.7,2022-01-27 08:23:00
2022-01-27,0918,46.5,18.8,PSME31,LPS3038,1802000,14.8,6.4,2022-01-27 09:18:00
2022-01-27,0920,46,18.8,PSME32,LPS3038,1802000,14.6,6.2,2022-01-27 09:20:00
2022-01-27,0905,52.9,18.8,PSME33,LPS3038,1802000,16.5,7.3,2022-01-27 09:05:00
2022-01-27,0907,49.3,18.8,PSME34,LPS3038,1802000,15.6,6.8,2022-01-27 09:07:00
2022-01-27,0904,58.3,18.8,PSME35,LPS3038,1802000,17.8,7.9,2022-01-27 09:04:00
2022-01-27,0909,42.3,18.8,PSME36,LPS3038,1802000,14.1,6.3,2022-01-27 09:09:00
2022-01-27,0820,74.5,19.3,PSME37,LPS3038,1802000,21.6,9.7,2022-01-27 08:20:00
2022-01-27,0901,63.3,18.8,PSME38,LPS3038,1802000,18.6,8,2022-01-27 09:01:00
2022-01-27,0914,48.4,18.8,PSME39,LPS3038,1802000,15.8,7.1,2022-01-27 09:14:00
2022-01-27,0916,53.2,18.8,PSME40,LPS3038,1802000,16.7,7.5,2022-01-27 09:16:00
