Chamber,Kestrel,Date,Time,Temperature_C,WetBulb_C,PercentRH,Barometer_MB,Altitude_M,StationPressure_MB,WindSpeed_M/S,HeatIndex_C,DewPoint_C,DensityAltitude_M,WindChill_C,DateTime
1,2,2021-12-07,2300,22.6,12.4,30.5,931,706,931,0,21.1,4.4,1173,22.5,2021-12-07 23:00:00
1,2,2021-12-07,2330,22.3,12.2,30.6,931.2,704,931.1,0,20.9,4.2,1162,22.3,2021-12-07 23:30:00
1,2,2021-12-08,0000,22,12,30.8,930.9,707,930.9,0,20.7,4,1153,22,2021-12-08 00:00:00
1,2,2021-12-08,0030,21.8,11.9,30.9,930.7,709,930.7,0,20.4,3.9,1148,21.7,2021-12-08 00:30:00
1,2,2021-12-08,0100,21.7,11.9,31.1,930.7,708,930.7,0,20.3,3.9,1144,21.6,2021-12-08 01:00:00
1,2,2021-12-08,0130,21.6,11.8,31,930.7,707,930.8,0,20.3,3.8,1141,21.6,2021-12-08 01:30:00
1,2,2021-12-08,0200,21.6,11.8,30.9,930.7,707,930.8,0,20.3,3.8,1141,21.6,2021-12-08 02:00:00
1,2,2021-12-08,0230,20.9,11.3,30.6,931,706,931,0,19.4,3,1113,20.9,2021-12-08 02:30:00
1,2,2021-12-08,0300,19,10.1,32,931.2,704,931.2,0,16.6,2,1042,19,2021-12-08 03:00:00
1,2,2021-12-08,0330,17.2,9,34.3,931.2,704,931.2,0,14.6,1.3,976,17.1,2021-12-08 03:30:00
1,2,2021-12-08,0400,15.9,8.4,35.7,931,706,931,0,13.7,0.8,934,15.9,2021-12-08 04:00:00
1,2,2021-12-08,0430,14.9,7.7,36.9,930.5,709,930.6,0,12.8,0.3,900,14.8,2021-12-08 04:30:00
1,2,2021-12-08,0500,14.1,7.3,38.4,930.7,709,930.7,0,12.2,0.2,872,14.1,2021-12-08 05:00:00
1,2,2021-12-08,0530,13.5,6.9,38.9,930.9,706,930.9,0,11.7,-0.3,845,13.4,2021-12-08 05:30:00
1,2,2021-12-08,0600,12.3,6.2,40.1,930.7,707,930.8,0,10.7,-0.8,805,12.3,2021-12-08 06:00:00
1,2,2021-12-08,0630,11.7,5.8,42,931.2,704,931.2,0,10.2,-0.8,778,11.7,2021-12-08 06:30:00
1,2,2021-12-08,0700,11.4,5.8,43.1,931.4,703,931.4,0,10,-0.7,765,11.4,2021-12-08 07:00:00
1,2,2021-12-08,0730,11.8,6.2,44.4,931.7,700,931.7,0,10.4,0.1,779,11.8,2021-12-08 07:30:00
1,2,2021-12-08,0800,13.3,7.3,43.3,931.5,702,931.5,0,11.7,1.1,836,13.3,2021-12-08 08:00:00
1,2,2021-12-08,0830,14.6,8.1,41.2,931.7,698,931.8,0,12.8,1.6,879,14.6,2021-12-08 08:30:00
1,2,2021-12-08,0900,15,8.3,40.7,932,696,932.1,0,13.1,1.8,891,15,2021-12-08 09:00:00
1,2,2021-12-08,0930,15.9,9,41,932.4,694,932.4,0,13.9,2.6,920,15.8,2021-12-08 09:30:00
1,2,2021-12-08,1000,17.7,10.2,39.4,932.4,694,932.4,0,15.3,3.7,985,17.6,2021-12-08 10:00:00
1,2,2021-12-08,1030,19.2,11,37.1,932.2,694,932.3,0,17,4.2,1040,19.1,2021-12-08 10:30:00
1,2,2021-12-08,1100,19.8,11.3,36.5,931.5,702,931.5,0,17.9,4.5,1071,19.7,2021-12-08 11:00:00
1,2,2021-12-08,1130,21.1,12.4,37.1,931.4,703,931.4,0,20,5.9,1122,21.1,2021-12-08 11:30:00
1,2,2021-12-08,1200,24.2,14.3,34.5,930.7,707,930.8,0,22.6,7.5,1236,24.1,2021-12-08 12:00:00
1,2,2021-12-08,1230,26.6,15.4,30.9,930.5,710,930.6,0,24.7,8.1,1322,26.5,2021-12-08 12:30:00
1,2,2021-12-08,1300,27.4,15.7,29.9,930.2,714,930.2,0,25.4,8.2,1353,27.3,2021-12-08 13:00:00
1,2,2021-12-08,1330,27.6,15.8,29.6,929.7,716,929.8,0,25.6,8.3,1367,27.5,2021-12-08 13:30:00
1,2,2021-12-08,1400,27.6,15.8,29.5,929.5,719,929.5,0,25.6,8.2,1370,27.5,2021-12-08 14:00:00
1,2,2021-12-08,1430,27.5,15.7,29.3,929.2,723,929.2,0,25.6,8.1,1368,27.5,2021-12-08 14:30:00
1,2,2021-12-08,1500,27.3,15.5,29,929,724,929,0,25.4,7.8,1364,27.3,2021-12-08 15:00:00
1,2,2021-12-08,1530,27.1,15.3,28.9,929,724,929,0,25.2,7.5,1357,27.1,2021-12-08 15:30:00
1,2,2021-12-08,1600,26.8,15,28.9,929,724,929,0,24.9,7.3,1346,26.8,2021-12-08 16:00:00
1,2,2021-12-08,1630,26.5,15,29.1,928.7,726,928.9,0,24.6,7.1,1337,26.5,2021-12-08 16:30:00
1,2,2021-12-08,1700,26.4,14.8,29.1,928.9,724,928.9,0,24.4,7,1331,26.3,2021-12-08 17:00:00
1,2,2021-12-08,1730,26.2,14.6,28.8,929.2,723,929.1,0,24.2,6.6,1322,26.1,2021-12-08 17:30:00
1,2,2021-12-08,1800,25.8,14.4,29,929.2,722,929.3,0,23.8,6.4,1305,25.8,2021-12-08 18:00:00
1,2,2021-12-08,1830,25.3,14,28.8,929.5,719,929.5,0,23.3,5.9,1286,25.3,2021-12-08 18:30:00
1,2,2021-12-08,1900,25.1,13.8,28.5,929.7,716,929.8,0,23.2,5.6,1276,25.1,2021-12-08 19:00:00
1,2,2021-12-08,1930,25,13.7,28.3,929.7,717,929.8,0,23,5.4,1269,24.9,2021-12-08 19:30:00
1,2,2021-12-08,2000,24.7,13.4,28.3,929.9,715,929.9,0,22.7,5.1,1257,24.6,2021-12-08 20:00:00
1,2,2021-12-08,2030,24.3,13.2,28.4,929.7,716,929.9,0,22.4,4.9,1244,24.3,2021-12-08 20:30:00
1,2,2021-12-08,2100,23.9,13,28.8,929.9,715,929.9,0,22.1,4.7,1230,23.9,2021-12-08 21:00:00
1,2,2021-12-08,2130,23.5,12.8,28.9,930.2,714,930.2,0,21.8,4.4,1212,23.5,2021-12-08 21:30:00
1,2,2021-12-08,2200,23.2,12.6,29.1,930.4,712,930.4,0,21.5,4.3,1200,23.2,2021-12-08 22:00:00
1,2,2021-12-08,2230,22.9,12.3,29.2,930.4,712,930.4,0,21.3,4,1189,22.9,2021-12-08 22:30:00
1,2,2021-12-08,2300,22.6,12.2,29.4,930.2,714,930.2,0,21,3.9,1180,22.6,2021-12-08 23:00:00
1,2,2021-12-08,2330,22.3,12.1,29.8,930.2,712,930.4,0,20.7,3.8,1167,22.2,2021-12-08 23:30:00
1,2,2021-12-09,0000,22,11.9,29.9,930.2,714,930.2,0,20.6,3.6,1160,22,2021-12-09 00:00:00
1,2,2021-12-09,0030,21.8,11.8,30.2,930,715,930.1,0,20.4,3.5,1152,21.7,2021-12-09 00:30:00
1,2,2021-12-09,0100,21.7,11.8,30.4,929.9,715,929.9,0,20.3,3.5,1150,21.6,2021-12-09 01:00:00
1,2,2021-12-09,0130,21.6,11.8,30.3,929.7,716,929.8,0,20.3,3.5,1151,21.6,2021-12-09 01:30:00
1,2,2021-12-09,0200,21.6,11.6,30.3,929.9,715,929.9,0,20.3,3.4,1148,21.6,2021-12-09 02:00:00
1,2,2021-12-09,0230,20.9,11.1,30,929.7,717,929.7,0,19.4,2.7,1126,20.9,2021-12-09 02:30:00
1,2,2021-12-09,0300,19,10,31.6,929.4,720,929.4,0,16.6,1.8,1062,19,2021-12-09 03:00:00
1,2,2021-12-09,0330,17.2,9,34,929.5,720,929.5,0,14.6,1.2,994,17.1,2021-12-09 03:30:00
1,2,2021-12-09,0400,15.9,8.2,35.2,929.4,720,929.4,0,13.7,0.6,950,15.9,2021-12-09 04:00:00
1,2,2021-12-09,0430,14.8,7.6,36.6,929.2,722,929.3,0,12.8,0.1,913,14.8,2021-12-09 04:30:00
1,2,2021-12-09,0500,14.1,7.2,37.9,929.2,722,929.2,0,12.2,0,887,14.1,2021-12-09 05:00:00
1,2,2021-12-09,0530,13.4,6.7,38.1,929,724,929,0,11.6,-0.5,864,13.4,2021-12-09 05:30:00
1,2,2021-12-09,0600,12.3,6.1,39.5,929.4,721,929.4,0,10.7,-1,819,12.3,2021-12-09 06:00:00
1,2,2021-12-09,0630,11.7,5.8,41.4,929.4,721,929.4,0,10.2,-1,796,11.6,2021-12-09 06:30:00
1,2,2021-12-09,0700,11.4,5.7,42.5,929.4,721,929.4,0,10,-0.9,787,11.4,2021-12-09 07:00:00
1,2,2021-12-09,0730,11.9,6.2,44,929.7,716,929.8,0,10.4,0,800,11.8,2021-12-09 07:30:00
1,2,2021-12-09,0800,13.3,7.3,42.7,930,715,930,0,11.7,0.9,853,13.3,2021-12-09 08:00:00
1,2,2021-12-09,0830,14.6,8,40.5,930,715,930.1,0,12.7,1.4,898,14.6,2021-12-09 08:30:00
1,2,2021-12-09,0900,15,8.2,40.1,930.2,714,930.2,0,13.1,1.6,912,15,2021-12-09 09:00:00
1,2,2021-12-09,0930,15.9,8.9,40.3,930,715,930.1,0,13.9,2.4,945,15.9,2021-12-09 09:30:00
1,2,2021-12-09,1000,17.7,10.1,38.8,929.9,715,929.9,0,15.3,3.5,1013,17.6,2021-12-09 10:00:00
1,2,2021-12-09,1030,19.2,10.9,36.6,929.7,717,929.8,0,17,4,1068,19.1,2021-12-09 10:30:00
1,2,2021-12-09,1100,19.8,11.3,36,929.2,722,929.3,0,17.8,4.3,1094,19.7,2021-12-09 11:00:00
1,2,2021-12-09,1130,21.1,12.3,36.3,928.9,724,928.9,0,19.9,5.6,1148,21.1,2021-12-09 11:30:00
1,2,2021-12-09,1200,24.2,14.1,33.7,928.2,731,928.3,0,22.5,7.2,1263,24.1,2021-12-09 12:00:00
1,2,2021-12-09,1230,26.6,15.1,30,927.2,740,927.3,0,24.8,7.6,1358,26.6,2021-12-09 12:30:00
1,2,2021-12-09,1300,27.4,15.1,27.4,926.7,744,926.8,0,25.3,6.9,1386,27.3,2021-12-09 13:00:00
1,2,2021-12-09,1330,27.6,14.5,23.7,926.4,748,926.4,0,25.3,5.1,1394,27.5,2021-12-09 13:30:00
1,2,2021-12-09,1400,27.7,15.1,26.4,926,751,926.1,0,25.7,6.7,1405,27.7,2021-12-09 14:00:00
1,2,2021-12-09,1430,27.5,15.2,27.3,926.2,750,926.2,0,25.5,7,1398,27.5,2021-12-09 14:30:00
1,2,2021-12-09,1500,27.3,15.2,27.7,925.9,752,925.9,0,25.3,7,1396,27.3,2021-12-09 15:00:00
1,2,2021-12-09,1530,27,15,27.9,925.7,753,925.8,0,25,6.9,1386,27,2021-12-09 15:30:00
1,2,2021-12-09,1600,26.6,14.8,28.4,925.5,754,925.6,0,24.7,6.8,1374,26.6,2021-12-09 16:00:00
1,2,2021-12-09,1630,26.4,14.7,28.3,925.7,753,925.7,0,24.5,6.6,1366,26.4,2021-12-09 16:30:00
1,2,2021-12-09,1700,26.2,14.5,28.3,925.7,753,925.7,0,24.3,6.4,1359,26.2,2021-12-09 17:00:00
1,2,2021-12-09,1730,26,14.4,28.4,925.9,752,925.9,0,24.1,6.3,1349,26,2021-12-09 17:30:00
1,2,2021-12-09,1800,25.6,14.2,28.7,926,752,926,0,23.7,6.2,1336,25.6,2021-12-09 18:00:00
1,2,2021-12-09,1830,25.3,13.9,28.6,926.4,748,926.4,0,23.4,5.8,1321,25.3,2021-12-09 18:30:00
1,2,2021-12-09,1900,25.3,13.9,28.6,926.5,746,926.5,0,23.4,5.8,1319,25.3,2021-12-09 19:00:00
1,2,2021-12-09,1930,24.9,13.8,29.2,926.4,747,926.4,0,23,5.8,1307,24.9,2021-12-09 19:30:00
1,2,2021-12-09,2000,24.5,13.6,30,926.7,745,926.6,0,22.7,5.8,1290,24.5,2021-12-09 20:00:00
1,2,2021-12-09,2030,24.2,13.6,30.6,926.7,743,926.8,0,22.4,5.8,1278,24.2,2021-12-09 20:30:00
1,2,2021-12-09,2100,23.8,13.4,31.3,927,742,927,0,22,5.8,1260,23.7,2021-12-09 21:00:00
1,2,2021-12-09,2130,23.4,13.2,32.1,926.7,744,926.8,0,21.8,5.8,1248,23.3,2021-12-09 21:30:00
1,2,2021-12-09,2200,23.1,13.2,32.9,926.5,745,926.6,0,21.7,5.9,1242,23.1,2021-12-09 22:00:00
1,2,2021-12-09,2230,22.7,13.1,33.8,926.7,745,926.6,0,21.4,6,1229,22.7,2021-12-09 22:30:00
1,2,2021-12-09,2300,22.4,13,34.6,926.5,745,926.6,0,21.2,6.1,1218,22.4,2021-12-09 23:00:00
1,2,2021-12-09,2330,22.1,12.8,35.4,926.7,745,926.7,0,21,6.1,1207,22.1,2021-12-09 23:30:00
1,2,2021-12-10,0000,22,12.9,35.9,927,742,927,0,20.8,6.2,1200,21.9,2021-12-10 00:00:00
1,2,2021-12-10,0030,21.8,12.9,36.6,926.7,743,926.8,0,20.7,6.3,1195,21.7,2021-12-10 00:30:00
1,2,2021-12-10,0100,21.6,12.8,37,926.5,745,926.6,0,20.6,6.3,1193,21.6,2021-12-10 01:00:00
1,2,2021-12-10,0130,21.7,12.9,37.1,926.7,745,926.7,0,20.7,6.5,1195,21.7,2021-12-10 01:30:00
1,2,2021-12-10,0200,21.6,12.9,37.4,926.9,743,926.9,0,20.6,6.5,1189,21.6,2021-12-10 02:00:00
1,2,2021-12-10,0230,19.7,11.9,40.4,927,742,927,0,17.9,5.9,1120,19.6,2021-12-10 02:30:00
1,2,2021-12-10,0300,17,10.5,45.3,926.7,743,926.8,0,15.1,5.1,1028,17,2021-12-10 03:00:00
1,2,2021-12-10,0330,15.9,9.9,48.3,927,741,927.1,0,14.1,5,983,15.8,2021-12-10 03:30:00
1,2,2021-12-10,0400,14.9,9.5,51.1,927.2,740,927.2,0,13.4,4.9,947,14.8,2021-12-10 04:00:00
1,2,2021-12-10,0430,13.9,8.9,53.7,927.4,739,927.4,0,12.6,4.7,911,13.9,2021-12-10 04:30:00
1,2,2021-12-10,0500,13.7,8.9,55,927.7,735,927.8,0,12.4,4.8,898,13.6,2021-12-10 05:00:00
1,2,2021-12-10,0530,12.8,8.4,57.1,928,732,928.1,0,11.7,4.5,862,12.7,2021-12-10 05:30:00
1,2,2021-12-10,0600,11.4,7.6,60.5,928.5,729,928.5,0,10.6,4,807,11.4,2021-12-10 06:00:00
1,2,2021-12-10,0630,11.2,7.6,62.2,929,724,929,0,10.4,4.2,792,11.1,2021-12-10 06:30:00
1,2,2021-12-10,0700,11.3,7.7,62.7,929.7,717,929.7,0,10.6,4.4,791,11.3,2021-12-10 07:00:00
1,2,2021-12-10,0730,12.9,8.9,60.8,930.2,713,930.3,0,11.9,5.5,843,12.8,2021-12-10 07:30:00
1,2,2021-12-10,0800,14.9,10.2,56.9,930.7,709,930.7,0,13.7,6.5,915,14.9,2021-12-10 08:00:00
1,2,2021-12-10,0830,15.4,10.5,55.7,931,706,931,0,14,6.6,928,15.3,2021-12-10 08:30:00
1,2,2021-12-10,0900,15.8,10.9,56.3,931.4,703,931.4,0,14.4,7.1,938,15.7,2021-12-10 09:00:00
1,2,2021-12-10,0930,16.8,11.8,56.7,931.7,700,931.7,0,15.5,8.2,974,16.8,2021-12-10 09:30:00
1,2,2021-12-10,1000,19.1,12.9,51.3,932.2,696,932.2,0,17.7,8.8,1052,19.1,2021-12-10 10:00:00
1,2,2021-12-10,1030,19.8,13.3,49.2,932,697,932.1,0,18.6,8.9,1079,19.8,2021-12-10 10:30:00
1,2,2021-12-10,1100,20.4,15.5,61.2,932,698,932,0,20,12.7,1113,20.4,2021-12-10 11:00:00
1,2,2021-12-10,1130,22.7,17.1,58.6,931.7,698,931.8,0,22.6,14.2,1200,22.7,2021-12-10 11:30:00
1,2,2021-12-10,1200,26.3,18,45.9,931.7,700,931.8,0,25.6,13.7,1320,26.2,2021-12-10 12:00:00
1,2,2021-12-10,1230,28,18.3,40.4,931.5,701,931.5,0,27.2,13.3,1377,27.9,2021-12-10 12:30:00
1,2,2021-12-10,1300,28.1,18.2,39.5,931.2,704,931.2,0,27.2,13,1383,28,2021-12-10 13:00:00
1,2,2021-12-10,1330,27.9,18.1,39.2,931,704,931.1,0,27.1,12.8,1380,27.9,2021-12-10 13:30:00
1,2,2021-12-10,1400,27.8,17.9,39.1,930.7,707,930.9,0,26.8,12.6,1376,27.7,2021-12-10 14:00:00
1,2,2021-12-10,1430,27.6,17.7,39,930.9,706,930.9,0,26.6,12.4,1368,27.6,2021-12-10 14:30:00
1,2,2021-12-10,1500,27.4,17.5,38.8,930.9,706,930.9,0,26.3,12.1,1360,27.3,2021-12-10 15:00:00
1,2,2021-12-10,1530,27.1,17.2,38.7,931.2,704,931.1,0,26.1,11.8,1349,27.1,2021-12-10 15:30:00
1,2,2021-12-10,1600,26.8,17.1,38.8,931.5,702,931.5,0,25.6,11.6,1332,26.7,2021-12-10 16:00:00
1,2,2021-12-10,1630,26.5,16.9,38.9,931.7,700,931.7,0,25.3,11.4,1318,26.4,2021-12-10 16:30:00
1,2,2021-12-10,1700,26.4,16.7,38.7,932,698,932,0,25.2,11.2,1312,26.3,2021-12-10 17:00:00
1,2,2021-12-10,1730,26.1,16.6,39,932.2,695,932.3,0,25,11.1,1298,26.1,2021-12-10 17:30:00
1,2,2021-12-10,1800,25.8,16.3,39.4,932.5,692,932.6,0,24.5,10.9,1282,25.7,2021-12-10 18:00:00
1,2,2021-12-10,1830,25.3,16,39.5,932.5,694,932.5,0,23.9,10.5,1265,25.2,2021-12-10 18:30:00
1,2,2021-12-10,1900,25.1,15.8,38.9,932.7,691,932.7,0,23.8,10.2,1258,25.1,2021-12-10 19:00:00
1,2,2021-12-10,1930,24.9,15.7,39,932.9,690,932.9,0,23.6,10,1247,24.9,2021-12-10 19:30:00
1,2,2021-12-10,2000,24.5,15.4,39.3,933.2,685,933.3,0,23.2,9.8,1229,24.5,2021-12-10 20:00:00
1,2,2021-12-10,2030,24.2,15.2,39.8,933.9,680,933.9,0,22.8,9.6,1210,24.1,2021-12-10 20:30:00
1,2,2021-12-10,2100,23.7,14.9,40,934,678,934.1,0,22.6,9.3,1192,23.7,2021-12-10 21:00:00
1,2,2021-12-10,2130,23.4,14.8,40.6,934.4,676,934.4,0,22.2,9.3,1177,23.3,2021-12-10 21:30:00
1,2,2021-12-10,2200,23.1,14.6,40.9,934.9,672,934.9,0,22,9.1,1160,23,2021-12-10 22:00:00
1,2,2021-12-10,2230,22.8,14.4,41,935,671,935,0,21.8,8.8,1147,22.7,2021-12-10 22:30:00
1,2,2021-12-10,2300,22.5,14.2,41.5,935,670,935,0,21.5,8.8,1138,22.4,2021-12-10 23:00:00
1,2,2021-12-10,2330,22.2,14.1,42,935,670,935.1,0,21.4,8.7,1126,22.2,2021-12-10 23:30:00
1,2,2021-12-11,0000,22,14,42.4,935,670,935,0,21.1,8.6,1120,21.9,2021-12-11 00:00:00
1,2,2021-12-11,0030,21.8,13.9,42.6,935,670,935.1,0,21,8.6,1113,21.8,2021-12-11 00:30:00
1,2,2021-12-11,0100,21.7,13.8,42.8,935,671,935,0,20.9,8.5,1110,21.7,2021-12-11 01:00:00
1,2,2021-12-11,0130,21.7,13.8,42.8,934.9,672,934.9,0,20.9,8.5,1112,21.7,2021-12-11 01:30:00
1,2,2021-12-11,0200,21.7,13.9,42.8,934.7,673,934.7,0,20.9,8.6,1114,21.7,2021-12-11 02:00:00
1,2,2021-12-11,0230,20.4,13,44.2,934.7,673,934.8,0,19.1,7.8,1063,20.3,2021-12-11 02:30:00
1,2,2021-12-11,0300,17.9,11.5,47.8,935,671,935,0,16,6.7,974,17.9,2021-12-11 03:00:00
1,2,2021-12-11,0330,16.3,10.7,51.2,934.9,671,934.9,0,14.7,6.2,917,16.3,2021-12-11 03:30:00
1,2,2021-12-11,0400,15.3,10,52.9,935,670,935,0,13.8,5.7,878,15.2,2021-12-11 04:00:00
1,2,2021-12-11,0430,14.4,9.5,54.4,935,671,935,0,13.1,5.3,844,14.3,2021-12-11 04:30:00
1,2,2021-12-11,0500,13.9,9.2,55.5,934.7,673,934.7,0,12.7,5.2,831,13.9,2021-12-11 05:00:00
1,2,2021-12-11,0530,13.1,8.6,56.4,934.7,672,934.8,0,12,4.6,799,13.1,2021-12-11 05:30:00
1,2,2021-12-11,0600,11.9,7.8,58.5,935.2,669,935.2,0,10.9,4,749,11.8,2021-12-11 06:00:00
1,2,2021-12-11,0630,11.5,7.7,60.1,935,670,935.1,0,10.7,4.1,738,11.5,2021-12-11 06:30:00
1,2,2021-12-11,0700,11.4,7.6,60.8,935.2,668,935.2,0,10.6,4.1,734,11.4,2021-12-11 07:00:00
1,2,2021-12-11,0730,12.6,8.6,60.3,935.7,664,935.7,0,11.6,5.1,771,12.5,2021-12-11 07:30:00
1,2,2021-12-11,0800,14.5,9.9,56.8,936.2,660,936.2,0,13.2,6,837,14.4,2021-12-11 08:00:00
1,2,2021-12-11,0830,15.4,10.4,54.6,936.7,656,936.7,0,14,6.3,864,15.3,2021-12-11 08:30:00
1,2,2021-12-11,0900,15.5,10.4,54.5,937.2,651,937.3,0,14.2,6.4,862,15.5,2021-12-11 09:00:00
1,2,2021-12-11,0930,16.9,11.4,53.2,937.7,646,937.7,0,15.3,7.3,909,16.8,2021-12-11 09:30:00
1,2,2021-12-11,1000,19.1,12.8,49.7,937.5,648,937.6,0,17.6,8.4,991,19.1,2021-12-11 10:00:00
1,2,2021-12-11,1030,20,13.2,47.7,937.5,648,937.6,0,18.7,8.6,1022,19.9,2021-12-11 10:30:00
1,2,2021-12-11,1100,20.2,13.4,47.5,937,652,937,0,19.1,8.7,1037,20.2,2021-12-11 11:00:00
1,2,2021-12-11,1130,22.5,14.9,45.4,936.5,658,936.5,0,21.8,10.1,1126,22.5,2021-12-11 11:30:00
1,2,2021-12-11,1200,26.1,17,41.1,935.9,662,935.9,0,25.1,11.9,1262,26.1,2021-12-11 12:00:00
1,2,2021-12-11,1230,27.8,17.8,38.8,935.4,667,935.4,0,26.8,12.5,1328,27.8,2021-12-11 12:30:00
1,2,2021-12-11,1300,28,18.1,39.2,934.7,673,934.8,0,27.1,12.8,1340,27.9,2021-12-11 13:00:00
1,2,2021-12-11,1330,27.9,18,39.4,934.2,677,934.3,0,26.9,12.8,1342,27.8,2021-12-11 13:30:00
1,2,2021-12-11,1400,27.7,17.9,39.5,933.5,683,933.6,0,26.8,12.7,1344,27.7,2021-12-11 14:00:00
1,2,2021-12-11,1430,27.5,17.7,39.5,933,688,933.1,0,26.5,12.5,1340,27.4,2021-12-11 14:30:00
1,2,2021-12-11,1500,27.3,17.6,39.5,932.7,690,932.8,0,26.2,12.3,1336,27.2,2021-12-11 15:00:00
1,2,2021-12-11,1530,27,17.3,39.3,932.7,691,932.7,0,25.9,12,1326,26.9,2021-12-11 15:30:00
1,2,2021-12-11,1600,26.7,17.1,39.3,932.4,694,932.4,0,25.7,11.7,1319,26.7,2021-12-11 16:00:00
1,2,2021-12-11,1630,26.4,16.9,39.2,932.4,694,932.4,0,25.3,11.4,1309,26.4,2021-12-11 16:30:00
1,2,2021-12-11,1700,26.3,16.7,39.1,932.2,696,932.2,0,25.1,11.3,1305,26.2,2021-12-11 17:00:00
1,2,2021-12-11,1730,26.1,16.5,39,932.5,694,932.5,0,24.8,11,1294,26,2021-12-11 17:30:00
1,2,2021-12-11,1800,25.6,16.3,39.3,932.5,694,932.5,0,24.4,10.8,1278,25.6,2021-12-11 18:00:00
1,2,2021-12-11,1830,25.1,15.8,39.1,932.5,692,932.6,0,23.8,10.2,1259,25.1,2021-12-11 18:30:00
1,2,2021-12-11,1900,25.1,15.7,38.5,932.7,691,932.8,0,23.7,10,1255,25,2021-12-11 19:00:00
1,2,2021-12-11,1930,24.9,15.5,38.2,932.7,690,932.8,0,23.4,9.7,1245,24.8,2021-12-11 19:30:00
1,2,2021-12-11,2000,24.5,15.1,38.1,933.2,687,933.2,0,23.1,9.3,1227,24.5,2021-12-11 20:00:00
1,2,2021-12-11,2030,24.1,14.9,38.1,933.2,685,933.3,0,22.7,9,1212,24.1,2021-12-11 20:30:00
1,2,2021-12-11,2100,23.7,14.7,38.3,933.5,684,933.5,0,22.4,8.7,1195,23.7,2021-12-11 21:00:00
1,2,2021-12-11,2130,23.4,14.4,38.7,933.5,684,933.6,0,22.2,8.5,1182,23.3,2021-12-11 21:30:00
1,2,2021-12-11,2200,23.1,14.3,38.9,933.7,683,933.6,0,22,8.4,1174,23.1,2021-12-11 22:00:00
1,2,2021-12-11,2230,22.8,14,39.1,933.5,684,933.6,0,21.7,8.1,1160,22.7,2021-12-11 22:30:00
1,2,2021-12-11,2300,22.5,13.8,39.3,933.5,684,933.5,0,21.5,8,1152,22.5,2021-12-11 23:00:00
1,2,2021-12-11,2330,22.2,13.7,39.5,933.2,686,933.3,0,21.2,7.8,1142,22.1,2021-12-11 23:30:00
1,2,2021-12-12,0000,21.9,13.4,39.8,933,688,933.1,0,20.9,7.6,1134,21.8,2021-12-12 00:00:00
1,2,2021-12-12,0030,21.8,13.4,39.7,933,689,933,0,20.8,7.5,1132,21.7,2021-12-12 00:30:00
1,2,2021-12-12,0100,21.7,13.3,39.8,932.7,692,932.7,0,20.7,7.4,1130,21.6,2021-12-12 01:00:00
1,2,2021-12-12,0130,21.7,13.3,39.7,932.4,694,932.4,0,20.8,7.4,1135,21.7,2021-12-12 01:30:00
1,2,2021-12-12,0200,21.7,13.2,39.5,932.5,692,932.5,0,20.7,7.3,1132,21.6,2021-12-12 02:00:00
1,2,2021-12-12,0230,20.3,12.4,40.8,932.4,694,932.4,0,18.7,6.5,1084,20.3,2021-12-12 02:30:00
1,2,2021-12-12,0300,17.9,11,43.7,932,697,932.1,0,15.8,5.4,1001,17.9,2021-12-12 03:00:00
1,2,2021-12-12,0330,16.3,10,46.5,931.9,698,931.9,0,14.5,4.8,945,16.3,2021-12-12 03:30:00
1,2,2021-12-12,0400,15.2,9.4,48.1,931.7,698,931.8,0,13.6,4.3,908,15.2,2021-12-12 04:00:00
1,2,2021-12-12,0430,14.3,8.9,49.3,931.7,700,931.7,0,12.8,3.9,876,14.3,2021-12-12 04:30:00
1,2,2021-12-12,0500,13.9,8.6,50.2,931.7,700,931.6,0,12.4,3.7,860,13.9,2021-12-12 05:00:00
1,2,2021-12-12,0530,13.2,8.1,51,931.5,701,931.6,0,11.8,3.3,834,13.1,2021-12-12 05:30:00
1,2,2021-12-12,0600,11.8,7.1,52.8,931.7,700,931.7,0,10.7,2.5,783,11.8,2021-12-12 06:00:00
1,2,2021-12-12,0630,11.5,7.1,54.3,931.7,698,931.8,0,10.4,2.6,770,11.4,2021-12-12 06:30:00
1,2,2021-12-12,0700,11.4,7,54.9,932.2,695,932.2,0,10.4,2.7,763,11.4,2021-12-12 07:00:00
1,2,2021-12-12,0730,12.5,7.9,54.2,932.2,695,932.3,0,11.4,3.5,804,12.5,2021-12-12 07:30:00
1,2,2021-12-12,0800,14.5,9.2,51.4,932.5,692,932.5,0,13.1,4.6,874,14.5,2021-12-12 08:00:00
1,2,2021-12-12,0830,15.3,9.7,49.8,932.7,691,932.7,0,13.7,4.9,903,15.3,2021-12-12 08:30:00
1,2,2021-12-12,0900,15.5,9.9,49.8,932.7,690,932.8,0,13.9,5.1,908,15.5,2021-12-12 09:00:00
1,2,2021-12-12,0930,16.9,10.8,48.6,933,688,933,0,15.1,6,958,16.9,2021-12-12 09:30:00
1,2,2021-12-12,1000,19.1,12.2,45.8,932.7,690,932.8,0,17.3,7.1,1038,19,2021-12-12 10:00:00
1,2,2021-12-12,1030,20.1,12.8,44.7,932.5,692,932.6,0,18.6,7.7,1077,20,2021-12-12 10:30:00
1,2,2021-12-12,1100,20.3,13,44.8,932.5,694,932.5,0,18.9,7.9,1086,20.2,2021-12-12 11:00:00
