SerialNumber,CalNum,DateTime,Date,Time,Week,Species,SpeciesID,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH
LPS2668,1903801,1/14/2022 11:08,1/14/2022,1108,19,PIFL,PIFL30,61.8,20.9,28.9,13.4
LPS2668,1903801,1/14/2022 11:18,1/14/2022,1118,19,PIFL,PIFL31,31,21,18.5,8.5
LPS2668,1903801,1/14/2022 11:23,1/14/2022,1123,19,PIFL,PIFL32,40.1,21.1,22.1,10.3
LPS2668,1903801,1/14/2022 11:20,1/14/2022,1120,19,PIFL,PIFL33,31.1,21,18.4,8.4
LPS2668,1903801,1/14/2022 11:30,1/14/2022,1130,19,PIFL,PIFL34,65.4,21.2,30.2,14.2
LPS2668,1903801,1/14/2022 11:12,1/14/2022,1112,19,PIFL,PIFL35,37.8,21,21.3,9.8
LPS2668,1903801,1/14/2022 11:29,1/14/2022,1129,19,PIFL,PIFL36,67.4,21.2,30.8,14.5
LPS2668,1903801,1/14/2022 11:25,1/14/2022,1125,19,PIFL,PIFL37,74.3,21.1,32.2,15.1
LPS2668,1903801,1/14/2022 11:27,1/14/2022,1127,19,PIFL,PIFL38,33.5,21.1,19.6,9.1
LPS2668,1903801,1/14/2022 11:21,1/14/2022,1121,19,PIFL,PIFL39,37.2,21.1,21,9.8
LPS2668,1903801,1/14/2022 11:14,1/14/2022,1114,19,PIFL,PIFL40,32.9,21,19.3,8.9
LPS2668,1903801,1/14/2022 10:11,1/14/2022,1011,19,PSME,PSME03,42.8,20.1,23.7,11.4
LPS2668,1903801,1/14/2022 10:06,1/14/2022,1006,19,PSME,PSME04,46.5,20.1,24.8,11.8
LPS2668,1903801,1/14/2022 10:13,1/14/2022,1013,19,PSME,PSME05,69.3,20.2,31.5,15
LPS2668,1903801,1/14/2022 10:14,1/14/2022,1014,19,PSME,PSME06,35.4,20.2,20.7,9.8
LPS2668,1903801,1/14/2022 10:21,1/14/2022,1021,19,PSME,PSME07,24.7,20.4,15.8,7.4
LPS2668,1903801,1/14/2022 10:19,1/14/2022,1019,19,PSME,PSME08,26.7,20.3,16.5,7.6
LPS2668,1903801,1/14/2022 10:26,1/14/2022,1026,19,PSME,PSME09,30.7,20.3,18.7,8.9
LPS2668,1903801,1/14/2022 9:28,1/14/2022,928,19,PSME,PSME10,30.6,19.9,18.5,8.6
LPS2668,1903801,1/14/2022 10:16,1/14/2022,1016,19,PSME,PSME11,30.1,20.3,18.5,8.8
LPS2668,1903801,1/14/2022 10:25,1/14/2022,1025,19,PSME,PSME12,31.6,20.3,18.8,8.7
LPS2668,1903801,1/14/2022 10:18,1/14/2022,1018,19,PSME,PSME13,29.1,20.3,17.8,8.3
LPS2668,1903801,1/14/2022 10:10,1/14/2022,1010,19,PSME,PSME14,28.2,20.1,17.8,8.5
LPS2668,1903801,1/14/2022 10:08,1/14/2022,1008,19,PSME,PSME15,20.6,20,13.7,6.4
LPS2668,1903801,1/14/2022 9:25,1/14/2022,925,19,PSME,PSME28,42.8,19.8,23.2,10.9
LPS2668,1903801,1/14/2022 9:51,1/14/2022,951,19,PSME,PSME29,79.1,20,33.4,15.6
LPS2668,1903801,1/14/2022 9:30,1/14/2022,930,19,PSME,PSME30,54.7,20,27,12.5
LPS2668,1903801,1/14/2022 9:58,1/14/2022,958,19,PSME,PSME31,32.6,20,19,8.6
LPS2668,1903801,1/14/2022 10:03,1/14/2022,1003,19,PSME,PSME32,29.7,20.1,17.9,8.3
LPS2668,1903801,1/14/2022 9:41,1/14/2022,941,19,PSME,PSME33,30.9,19.8,18.4,8.5
LPS2668,1903801,1/14/2022 9:47,1/14/2022,947,19,PSME,PSME34,23.9,19.8,14.9,6.7
LPS2668,1903801,1/14/2022 10:01,1/14/2022,1001,19,PSME,PSME35,27.8,20,17.3,8.1
LPS2668,1903801,1/14/2022 9:43,1/14/2022,943,19,PSME,PSME36,26.3,19.9,16.5,7.7
LPS2668,1903801,1/14/2022 9:37,1/14/2022,937,19,PSME,PSME37,30.6,19.9,18.3,8.4
LPS2668,1903801,1/14/2022 9:52,1/14/2022,952,19,PSME,PSME38,20.3,20,13.5,6.3
LPS2668,1903801,1/14/2022 9:49,1/14/2022,949,19,PSME,PSME39,29.5,19.9,18,8.4
LPS2668,1903801,1/14/2022 9:59,1/14/2022,959,19,PSME,PSME40,30.8,20,19.4,9.6
LPS3038,1902300,1/20/2022 13:02,1/20/2022,1302,17,PIEN,PIEN03,70.4,20.3,22.4,9.9
LPS3038,1902300,1/20/2022 12:59,1/20/2022,1259,17,PIEN,PIEN04,82.8,20.3,24.8,10.9
LPS3038,1902300,1/20/2022 13:03,1/20/2022,1303,17,PIEN,PIEN05,84.3,20.3,24.9,10.9
LPS3038,1902300,1/20/2022 13:21,1/20/2022,1321,17,PIEN,PIEN06,62.3,20.4,20.1,8.5
LPS3038,1902300,1/20/2022 13:17,1/20/2022,1317,17,PIEN,PIEN07,49.8,20.4,16.9,7
LPS3038,1902300,1/20/2022 13:19,1/20/2022,1319,17,PIEN,PIEN08,78.5,20.5,24.1,10.7
LPS3038,1902300,1/20/2022 13:06,1/20/2022,1306,17,PIEN,PIEN09,54.7,20.3,18.2,7.6
LPS3038,1902300,1/20/2022 13:24,1/20/2022,1324,17,PIEN,PIEN10,67.2,20.5,21.3,9.1
LPS3038,1902300,1/20/2022 13:09,1/20/2022,1309,17,PIEN,PIEN11,67,20.3,21.4,9.3
LPS3038,1902300,1/20/2022 13:11,1/20/2022,1311,17,PIEN,PIEN12,67.2,20.3,21.4,9.3
LPS3038,1902300,1/20/2022 13:22,1/20/2022,1322,17,PIEN,PIEN13,66.3,20.4,21.1,9
LPS3038,1902300,1/20/2022 13:13,1/20/2022,1313,17,PIEN,PIEN14,63.8,20.3,20.7,9
LPS3038,1902300,1/20/2022 13:15,1/20/2022,1315,17,PIEN,PIEN15,65,20.3,21,9.1
LPS3038,1902300,1/20/2022 12:33,1/20/2022,1233,17,PIEN,PIEN28,86.6,20.8,25.7,11.4
LPS3038,1902300,1/20/2022 12:34,1/20/2022,1234,17,PIEN,PIEN29,86.7,20.7,25.5,11.2
LPS3038,1902300,1/20/2022 12:36,1/20/2022,1236,17,PIEN,PIEN30,77.8,20.7,23.8,10.4
LPS3038,1902300,1/20/2022 12:43,1/20/2022,1243,17,PIEN,PIEN31,70.7,20.5,22.4,9.8
LPS3038,1902300,1/20/2022 12:41,1/20/2022,1241,17,PIEN,PIEN32,98.5,20.5,27.8,12.4
LPS3038,1902300,1/20/2022 12:55,1/20/2022,1255,17,PIEN,PIEN33,66.4,20.3,21,8.9
LPS3038,1902300,1/20/2022 12:38,1/20/2022,1238,17,PIEN,PIEN34,68,20.6,21.7,9.4
LPS3038,1902300,1/20/2022 12:51,1/20/2022,1251,17,PIEN,PIEN35,58.3,20.3,19.4,8.3
LPS3038,1902300,1/20/2022 12:39,1/20/2022,1239,17,PIEN,PIEN36,78.2,20.6,23.6,10.2
LPS3038,1902300,1/20/2022 12:44,1/20/2022,1244,17,PIEN,PIEN37,70.8,20.4,22.2,9.6
LPS3038,1902300,1/20/2022 12:49,1/20/2022,1249,17,PIEN,PIEN38,115.9,20.3,30.5,13.7
LPS3038,1902300,1/20/2022 12:53,1/20/2022,1253,17,PIEN,PIEN39,75.1,20.3,23.2,10.2
LPS3038,1902300,1/20/2022 12:57,1/20/2022,1257,17,PIEN,PIEN40,49.8,20.3,16.9,7
LPS3038,1902300,1/20/2022 10:59,1/20/2022,1059,20,PIFL,PIFL03,132.5,20.3,32.8,14.6
LPS3038,1902300,1/20/2022 11:02,1/20/2022,1102,20,PIFL,PIFL04,168.5,20.4,36.9,16.5
LPS3038,1902300,1/20/2022 10:54,1/20/2022,1054,20,PIFL,PIFL05,307,20.3,47.3,21.4
LPS3038,1902300,1/20/2022 11:05,1/20/2022,1105,20,PIFL,PIFL06,129.3,20.4,32.5,14.7
LPS3038,1902300,1/20/2022 11:19,1/20/2022,1119,20,PIFL,PIFL07,54.9,20.4,18.1,7.5
LPS3038,1902300,1/20/2022 11:17,1/20/2022,1117,20,PIFL,PIFL08,70,20.4,22.1,9.7
LPS3038,1902300,1/20/2022 11:40,1/20/2022,1140,20,PIFL,PIFL09,99.9,20.3,27.5,11.9
LPS3038,1902300,1/20/2022 11:22,1/20/2022,1122,20,PIFL,PIFL10,57.6,20.3,18.9,8
LPS3038,1902300,1/20/2022 11:24,1/20/2022,1124,20,PIFL,PIFL11,56.7,20.4,19,8.1
LPS3038,1902300,1/20/2022 11:08,1/20/2022,1108,20,PIFL,PIFL12,66.6,20.5,21.8,9.8
LPS3038,1902300,1/20/2022 11:36,1/20/2022,1136,20,PIFL,PIFL13,143.9,20.3,34,15.1
LPS3038,1902300,1/20/2022 11:44,1/20/2022,1144,20,PIFL,PIFL14,53.1,20.6,18.1,7.7
LPS3038,1902300,1/20/2022 11:15,1/20/2022,1115,20,PIFL,PIFL15,52.9,20.4,17.7,7.4
LPS3038,1902300,1/20/2022 12:03,1/20/2022,1203,20,PIFL,PIFL28,175.3,20.5,37.5,16.7
LPS3038,1902300,1/20/2022 12:05,1/20/2022,1205,20,PIFL,PIFL29,113.2,20.6,29.6,12.8
LPS3038,1902300,1/20/2022 12:00,1/20/2022,1200,20,PIFL,PIFL30,205.1,20.4,40.1,17.7
LPS3038,1902300,1/20/2022 12:11,1/20/2022,1211,20,PIFL,PIFL31,93.5,20.7,26.9,11.9
LPS3038,1902300,1/20/2022 12:22,1/20/2022,1222,20,PIFL,PIFL32,108.4,20.7,29.3,13
LPS3038,1902300,1/20/2022 12:15,1/20/2022,1215,20,PIFL,PIFL33,57.7,20.7,19,8
LPS3038,1902300,1/20/2022 12:30,1/20/2022,1230,20,PIFL,PIFL34,116.3,20.8,30.6,13.7
LPS3038,1902300,1/20/2022 12:08,1/20/2022,1208,20,PIFL,PIFL35,110.9,20.7,29.3,12.7
LPS3038,1902300,1/20/2022 12:28,1/20/2022,1228,20,PIFL,PIFL36,152.4,20.8,35,15.5
LPS3038,1902300,1/20/2022 12:24,1/20/2022,1224,20,PIFL,PIFL37,169.2,20.7,36.6,16
LPS3038,1902300,1/20/2022 12:26,1/20/2022,1226,20,PIFL,PIFL38,85.8,20.7,25.2,11
LPS3038,1902300,1/20/2022 12:19,1/20/2022,1219,20,PIFL,PIFL39,94,20.7,26.9,11.9
LPS3038,1902300,1/20/2022 12:10,1/20/2022,1210,20,PIFL,PIFL40,88.2,20.8,25.6,11.1
LPS3038,1902300,1/20/2022 9:47,1/20/2022,947,20,PSME,PSME03,292.7,20.5,46.4,20.9
LPS3038,1902300,1/20/2022 9:45,1/20/2022,945,20,PSME,PSME04,164.6,20.4,36.3,16.1
LPS3038,1902300,1/20/2022 9:49,1/20/2022,949,20,PSME,PSME05,120.9,20.6,31.1,13.8
LPS3038,1902300,1/20/2022 10:03,1/20/2022,1003,20,PSME,PSME06,66.4,20.6,20.8,8.7
LPS3038,1902300,1/20/2022 10:14,1/20/2022,1014,20,PSME,PSME07,56.6,20.8,18.6,7.7
LPS3038,1902300,1/20/2022 10:16,1/20/2022,1016,20,PSME,PSME08,53.5,20.8,17.9,7.4
LPS3038,1902300,1/20/2022 10:20,1/20/2022,1020,20,PSME,PSME09,72.9,20.7,22.8,10
LPS3038,1902300,1/20/2022 9:42,1/20/2022,942,20,PSME,PSME10,58.1,20.4,19,7.9
LPS3038,1902300,1/20/2022 9:52,1/20/2022,952,20,PSME,PSME11,77.1,20.6,23.6,10.3
LPS3038,1902300,1/20/2022 10:18,1/20/2022,1018,20,PSME,PSME12,56.6,20.7,18.6,7.7
LPS3038,1902300,1/20/2022 10:12,1/20/2022,1012,20,PSME,PSME13,59.6,20.7,19.9,8.7
LPS3038,1902300,1/20/2022 10:10,1/20/2022,1010,20,PSME,PSME14,55.7,20.7,18.1,7.4
LPS3038,1902300,1/20/2022 9:55,1/20/2022,955,20,PSME,PSME15,85,20.6,25.6,11.5
LPS3038,1902300,1/20/2022 9:40,1/20/2022,940,20,PSME,PSME28,64.1,20.3,20.4,8.6
LPS3038,1902300,1/20/2022 10:24,1/20/2022,1024,20,PSME,PSME29,154.8,20.7,35.4,15.8
LPS3038,1902300,1/20/2022 9:38,1/20/2022,938,20,PSME,PSME30,75.8,20.2,23.5,10.4
LPS3038,1902300,1/20/2022 10:46,1/20/2022,1046,20,PSME,PSME31,65.6,20.4,21.1,9.1
LPS3038,1902300,1/20/2022 10:49,1/20/2022,1049,20,PSME,PSME32,66.4,20.4,21.3,9.2
LPS3038,1902300,1/20/2022 10:31,1/20/2022,1031,20,PSME,PSME33,59.7,20.5,19.6,8.4
LPS3038,1902300,1/20/2022 10:35,1/20/2022,1035,20,PSME,PSME34,51.7,20.5,17.9,7.7
LPS3038,1902300,1/20/2022 10:28,1/20/2022,1028,20,PSME,PSME35,66.2,20.6,21.5,9.5
LPS3038,1902300,1/20/2022 10:37,1/20/2022,1037,20,PSME,PSME36,68.1,20.5,21.8,9.6
LPS3038,1902300,1/20/2022 9:35,1/20/2022,935,20,PSME,PSME37,62.2,19.9,20.2,8.6
LPS3038,1902300,1/20/2022 10:40,1/20/2022,1040,20,PSME,PSME38,49.9,20.5,17.4,7.5
LPS3038,1902300,1/20/2022 10:43,1/20/2022,1043,20,PSME,PSME39,79.5,20.4,24,10.4
LPS3038,1902300,1/20/2022 10:41,1/20/2022,1041,20,PSME,PSME40,60.2,20.5,20.2,9
LPS3038,1802000,1/27/2022 10:47,1/27/2022,1047,18,PIEN,PIEN03,56,19.5,17.1,7.2
LPS3038,1802000,1/27/2022 10:49,1/27/2022,1049,18,PIEN,PIEN04,65.7,19.5,19.7,8.8
LPS3038,1802000,1/27/2022 10:45,1/27/2022,1045,18,PIEN,PIEN05,85.8,19.5,23.4,10.2
LPS3038,1802000,1/27/2022 11:04,1/27/2022,1104,18,PIEN,PIEN06,38.4,19.4,12.6,5.2
LPS3038,1802000,1/27/2022 10:55,1/27/2022,1055,18,PIEN,PIEN07,40,19.4,12.8,5.2
LPS3038,1802000,1/27/2022 11:07,1/27/2022,1107,18,PIEN,PIEN08,59.2,19.5,18,7.8
LPS3038,1802000,1/27/2022 10:52,1/27/2022,1052,18,PIEN,PIEN09,36.7,19.5,12.2,5.1
LPS3038,1802000,1/27/2022 11:01,1/27/2022,1101,18,PIEN,PIEN10,50.7,19.4,15.8,6.7
LPS3038,1802000,1/27/2022 11:09,1/27/2022,1109,18,PIEN,PIEN11,49,19.5,15.1,6.1
LPS3038,1802000,1/27/2022 10:53,1/27/2022,1053,18,PIEN,PIEN12,53.5,19.4,16.4,6.9
LPS3038,1802000,1/27/2022 11:02,1/27/2022,1102,18,PIEN,PIEN13,55.3,19.3,16.9,7.2
LPS3038,1802000,1/27/2022 10:59,1/27/2022,1059,18,PIEN,PIEN14,47.3,19.4,15,6.4
LPS3038,1802000,1/27/2022 10:57,1/27/2022,1057,18,PIEN,PIEN15,44.1,19.4,14.1,5.9
LPS3038,1802000,1/27/2022 10:25,1/27/2022,1025,18,PIEN,PIEN28,97.6,19.4,25.7,11.5
LPS3038,1802000,1/27/2022 10:23,1/27/2022,1023,18,PIEN,PIEN29,95.5,19.3,25.4,11.4
LPS3038,1802000,1/27/2022 10:21,1/27/2022,1021,18,PIEN,PIEN30,67.2,19.3,19.7,8.5
LPS3038,1802000,1/27/2022 10:28,1/27/2022,1028,18,PIEN,PIEN31,57.1,19.4,17.6,7.7
LPS3038,1802000,1/27/2022 10:26,1/27/2022,1026,18,PIEN,PIEN32,63.5,19.4,19,8.2
LPS3038,1802000,1/27/2022 10:42,1/27/2022,1042,18,PIEN,PIEN33,46.4,19.5,14.7,6.1
LPS3038,1802000,1/27/2022 10:30,1/27/2022,1030,18,PIEN,PIEN34,64.7,19.4,19.3,8.5
LPS3038,1802000,1/27/2022 10:36,1/27/2022,1036,18,PIEN,PIEN35,35.2,19.5,11.5,4.6
LPS3038,1802000,1/27/2022 10:32,1/27/2022,1032,18,PIEN,PIEN36,38.5,19.4,12.3,4.8
LPS3038,1802000,1/27/2022 10:34,1/27/2022,1034,18,PIEN,PIEN37,46,19.5,14.6,6.1
LPS3038,1802000,1/27/2022 10:37,1/27/2022,1037,18,PIEN,PIEN38,58.3,19.5,17.8,7.6
LPS3038,1802000,1/27/2022 10:43,1/27/2022,1043,18,PIEN,PIEN39,51.2,19.6,15.9,6.7
LPS3038,1802000,1/27/2022 10:40,1/27/2022,1040,18,PIEN,PIEN40,43.1,19.5,13.1,4.9
LPS3038,1802000,1/27/2022 9:25,1/27/2022,925,21,PIFL,PIFL03,168,18.8,34.6,15.6
LPS3038,1802000,1/27/2022 9:27,1/27/2022,927,21,PIFL,PIFL04,194.2,18.7,37.3,17
LPS3038,1802000,1/27/2022 9:23,1/27/2022,923,21,PIFL,PIFL05,275.1,18.9,43.2,19.7
LPS3038,1802000,1/27/2022 9:29,1/27/2022,929,21,PIFL,PIFL06,86.6,18.7,23.4,10.3
LPS3038,1802000,1/27/2022 9:38,1/27/2022,938,21,PIFL,PIFL07,44.5,18.7,14,5.9
LPS3038,1802000,1/27/2022 9:40,1/27/2022,940,21,PIFL,PIFL08,47.7,18.7,14.9,6.3
LPS3038,1802000,1/27/2022 9:46,1/27/2022,946,21,PIFL,PIFL09,59,18.7,17.6,7.5
LPS3038,1802000,1/27/2022 9:36,1/27/2022,936,21,PIFL,PIFL10,46.1,18.7,14.3,5.9
LPS3038,1802000,1/27/2022 9:43,1/27/2022,943,21,PIFL,PIFL11,45,18.7,14.2,6
LPS3038,1802000,1/27/2022 9:31,1/27/2022,931,21,PIFL,PIFL12,54.4,18.7,16.9,7.4
LPS3038,1802000,1/27/2022 9:48,1/27/2022,948,21,PIFL,PIFL13,63.8,18.7,18.7,8.1
LPS3038,1802000,1/27/2022 9:45,1/27/2022,945,21,PIFL,PIFL14,43.7,18.7,14,6
LPS3038,1802000,1/27/2022 9:34,1/27/2022,934,21,PIFL,PIFL15,45,18.7,14.1,5.9
LPS3038,1802000,1/27/2022 9:51,1/27/2022,951,21,PIFL,PIFL28,136.5,18.7,30.9,13.8
LPS3038,1802000,1/27/2022 9:57,1/27/2022,957,21,PIFL,PIFL29,101.2,18.7,25.9,11.6
LPS3038,1802000,1/27/2022 9:59,1/27/2022,959,21,PIFL,PIFL30,208.5,18.8,38.5,17.5
LPS3038,1802000,1/27/2022 10:11,1/27/2022,1011,21,PIFL,PIFL31,74.4,19.2,21,9.1
LPS3038,1802000,1/27/2022 10:06,1/27/2022,1006,21,PIFL,PIFL32,60.3,19.1,17.8,7.5
LPS3038,1802000,1/27/2022 10:09,1/27/2022,1009,21,PIFL,PIFL33,44.9,19.2,14.2,5.9
LPS3038,1802000,1/27/2022 10:12,1/27/2022,1012,21,PIFL,PIFL34,96,19.2,25,10.9
LPS3038,1802000,1/27/2022 10:04,1/27/2022,1004,21,PIFL,PIFL35,64.7,19,19,8.2
LPS3038,1802000,1/27/2022 10:14,1/27/2022,1014,21,PIFL,PIFL36,99.7,19.2,25.5,11.1
LPS3038,1802000,1/27/2022 10:18,1/27/2022,1018,21,PIFL,PIFL37,139.3,19.3,31.2,13.7
LPS3038,1802000,1/27/2022 10:17,1/27/2022,1017,21,PIFL,PIFL38,47.9,19.3,15,6.3
LPS3038,1802000,1/27/2022 10:07,1/27/2022,1007,21,PIFL,PIFL39,64.3,19.1,18.7,7.8
LPS3038,1802000,1/27/2022 10:02,1/27/2022,1002,21,PIFL,PIFL40,63.6,18.9,18.6,7.9
LPS3038,1802000,1/27/2022 8:36,1/27/2022,836,21,PSME,PSME03,121.6,18.8,29.7,13.8
LPS3038,1802000,1/27/2022 8:34,1/27/2022,834,21,PSME,PSME04,114,18.9,28.6,13.3
LPS3038,1802000,1/27/2022 8:38,1/27/2022,838,21,PSME,PSME05,104.5,18.8,27.1,12.5
LPS3038,1802000,1/27/2022 8:41,1/27/2022,841,21,PSME,PSME06,62.7,18.8,18.6,8.1
LPS3038,1802000,1/27/2022 8:55,1/27/2022,855,21,PSME,PSME07,58.6,18.8,17.5,7.5
LPS3038,1802000,1/27/2022 8:53,1/27/2022,853,21,PSME,PSME08,58,18.8,17.5,7.6
LPS3038,1802000,1/27/2022 8:49,1/27/2022,849,21,PSME,PSME09,57,18.9,17.3,7.5
LPS3038,1802000,1/27/2022 8:29,1/27/2022,829,21,PSME,PSME10,50.7,19.1,16.6,7.6
LPS3038,1802000,1/27/2022 8:40,1/27/2022,840,21,PSME,PSME11,63,18.8,19.1,8.6
LPS3038,1802000,1/27/2022 8:51,1/27/2022,851,21,PSME,PSME12,50.7,18.9,15.8,6.8
LPS3038,1802000,1/27/2022 8:47,1/27/2022,847,21,PSME,PSME13,62.5,18.9,18.9,8.4
LPS3038,1802000,1/27/2022 8:45,1/27/2022,845,21,PSME,PSME14,65.9,18.8,19.6,8.8
LPS3038,1802000,1/27/2022 8:43,1/27/2022,843,21,PSME,PSME15,58.4,18.8,18.2,8.3
LPS3038,1802000,1/27/2022 8:26,1/27/2022,826,21,PSME,PSME28,71.7,19.2,21.1,9.5
LPS3038,1802000,1/27/2022 8:58,1/27/2022,858,21,PSME,PSME29,204.1,18.7,37.9,17.1
LPS3038,1802000,1/27/2022 8:23,1/27/2022,823,21,PSME,PSME30,89.7,19.2,25,11.7
LPS3038,1802000,1/27/2022 9:18,1/27/2022,918,21,PSME,PSME31,46.5,18.8,14.8,6.4
LPS3038,1802000,1/27/2022 9:20,1/27/2022,920,21,PSME,PSME32,46,18.8,14.6,6.2
LPS3038,1802000,1/27/2022 9:05,1/27/2022,905,21,PSME,PSME33,52.9,18.8,16.5,7.3
LPS3038,1802000,1/27/2022 9:07,1/27/2022,907,21,PSME,PSME34,49.3,18.8,15.6,6.8
LPS3038,1802000,1/27/2022 9:04,1/27/2022,904,21,PSME,PSME35,58.3,18.8,17.8,7.9
LPS3038,1802000,1/27/2022 9:09,1/27/2022,909,21,PSME,PSME36,42.3,18.8,14.1,6.3
LPS3038,1802000,1/27/2022 8:20,1/27/2022,820,21,PSME,PSME37,74.5,19.3,21.6,9.7
LPS3038,1802000,1/27/2022 9:01,1/27/2022,901,21,PSME,PSME38,63.3,18.8,18.6,8
LPS3038,1802000,1/27/2022 9:14,1/27/2022,914,21,PSME,PSME39,48.4,18.8,15.8,7.1
LPS3038,1802000,1/27/2022 9:16,1/27/2022,916,21,PSME,PSME40,53.2,18.8,16.7,7.5
LPS2668,1803502,2/3/2022 11:27,2/3/2022,1127,19,PIEN,PIEN03,41.8,17.5,20.8,9.5
LPS2668,1803502,2/3/2022 11:28,2/3/2022,1128,19,PIEN,PIEN04,32.3,17.5,17.2,7.8
LPS2668,1803502,2/3/2022 11:25,2/3/2022,1125,19,PIEN,PIEN05,55.3,17.5,25,11.4
LPS2668,1803502,2/3/2022 11:43,2/3/2022,1143,19,PIEN,PIEN07,19.6,17.7,11.4,5
LPS2668,1803502,2/3/2022 11:48,2/3/2022,1148,19,PIEN,PIEN08,23.8,17.6,13.4,5.9
LPS2668,1803502,2/3/2022 11:44,2/3/2022,1144,19,PIEN,PIEN10,17.8,17.7,10.4,4.4
LPS2668,1803502,2/3/2022 11:33,2/3/2022,1133,19,PIEN,PIEN11,32.7,17.4,16.8,7.3
LPS2668,1803502,2/3/2022 11:34,2/3/2022,1134,19,PIEN,PIEN12,22.9,17.4,12.9,5.7
LPS2668,1803502,2/3/2022 11:46,2/3/2022,1146,19,PIEN,PIEN13,22.1,17.7,12.6,5.5
LPS2668,1803502,2/3/2022 11:41,2/3/2022,1141,19,PIEN,PIEN15,22.9,17.7,12.9,5.6
LPS2668,1803502,2/3/2022 11:09,2/3/2022,1109,19,PIEN,PIEN28,32.9,17.5,17.5,8
LPS2668,1803502,2/3/2022 11:08,2/3/2022,1108,19,PIEN,PIEN29,28,17.5,15.3,6.9
LPS2668,1803502,2/3/2022 11:06,2/3/2022,1106,19,PIEN,PIEN30,32.4,17.5,16.9,7.5
LPS2668,1803502,2/3/2022 11:13,2/3/2022,1113,19,PIEN,PIEN31,23,17.6,13,5.7
LPS2668,1803502,2/3/2022 11:15,2/3/2022,1115,19,PIEN,PIEN32,25.7,17.6,14.3,6.3
LPS2668,1803502,2/3/2022 11:22,2/3/2022,1122,19,PIEN,PIEN33,19.8,17.5,11.4,5
LPS2668,1803502,2/3/2022 11:11,2/3/2022,1111,19,PIEN,PIEN34,21.9,17.5,12.5,5.5
LPS2668,1803502,2/3/2022 11:19,2/3/2022,1119,19,PIEN,PIEN35,21,17.6,12,5.2
LPS2668,1803502,2/3/2022 11:16,2/3/2022,1116,19,PIEN,PIEN37,23.1,17.6,13.1,5.8
LPS2668,1803502,2/3/2022 11:18,2/3/2022,1118,19,PIEN,PIEN38,24.4,17.6,13.8,6.2
LPS2668,1803502,2/3/2022 11:21,2/3/2022,1121,19,PIEN,PIEN39,23.6,17.5,13.2,5.8
LPS2668,1803502,2/3/2022 10:27,2/3/2022,1027,22,PIFL,PIFL03,84.2,17.4,31.7,14.4
LPS2668,1803502,2/3/2022 10:29,2/3/2022,1029,22,PIFL,PIFL04,107.1,17.4,35.7,16.1
LPS2668,1803502,2/3/2022 10:25,2/3/2022,1025,22,PIFL,PIFL05,172.6,17.5,44.1,20.1
LPS2668,1803502,2/3/2022 10:33,2/3/2022,1033,22,PIFL,PIFL06,41,17.2,20.1,9
LPS2668,1803502,2/3/2022 10:36,2/3/2022,1036,22,PIFL,PIFL07,21.2,17.2,12,5.2
LPS2668,1803502,2/3/2022 10:35,2/3/2022,1035,22,PIFL,PIFL08,22.4,17.2,12.6,5.5
LPS2668,1803502,2/3/2022 10:41,2/3/2022,1041,22,PIFL,PIFL09,20.7,17.2,11.6,4.9
LPS2668,1803502,2/3/2022 10:37,2/3/2022,1037,22,PIFL,PIFL10,23.3,17.2,13.1,5.8
LPS2668,1803502,2/3/2022 10:39,2/3/2022,1039,22,PIFL,PIFL11,21.8,17.2,12.3,5.3
LPS2668,1803502,2/3/2022 10:32,2/3/2022,1032,22,PIFL,PIFL12,24.7,17.3,13.8,6.1
LPS2668,1803502,2/3/2022 10:40,2/3/2022,1040,22,PIFL,PIFL13,20.1,17.2,11.3,4.9
LPS2668,1803502,2/3/2022 10:43,2/3/2022,1043,22,PIFL,PIFL14,20.4,17.1,11.5,4.9
LPS2668,1803502,2/3/2022 10:30,2/3/2022,1030,22,PIFL,PIFL15,25,17.3,14.1,6.3
LPS2668,1803502,2/3/2022 10:45,2/3/2022,1045,22,PIFL,PIFL28,60.6,17.1,26.2,12
LPS2668,1803502,2/3/2022 10:46,2/3/2022,1046,22,PIFL,PIFL29,75.3,17.1,30.1,14
LPS2668,1803502,2/3/2022 10:48,2/3/2022,1048,22,PIFL,PIFL30,149.2,17.1,41.3,18.7
LPS2668,1803502,2/3/2022 10:55,2/3/2022,1055,22,PIFL,PIFL31,30.9,17.4,16.2,7.1
LPS2668,1803502,2/3/2022 10:53,2/3/2022,1053,22,PIFL,PIFL32,23.7,17.4,13.1,5.6
LPS2668,1803502,2/3/2022 10:56,2/3/2022,1056,22,PIFL,PIFL33,24,17.4,13.4,5.9
LPS2668,1803502,2/3/2022 10:59,2/3/2022,1059,22,PIFL,PIFL34,95.3,17.3,33.8,15.3
LPS2668,1803502,2/3/2022 10:49,2/3/2022,1049,22,PIFL,PIFL35,26.1,17.1,14.3,6.4
LPS2668,1803502,2/3/2022 11:03,2/3/2022,1103,22,PIFL,PIFL36,50.1,17.4,23,10.3
LPS2668,1803502,2/3/2022 11:00,2/3/2022,1100,22,PIFL,PIFL37,48.5,17.3,22.7,10.2
LPS2668,1803502,2/3/2022 11:02,2/3/2022,1102,22,PIFL,PIFL38,22.9,17.4,13,5.8
